time_s,Rd_m,BS_N,BS_over_W,drift_ratio,BSx_N,BSy_N
1.2200,2.12080000e-04,-9.617638e+02,-1.085185e-04,1.39748108e-05,-9.617638e+02,-2.032743e+02
1.2250,2.12633000e-04,2.446599e+03,2.760566e-04,1.40112502e-05,2.446599e+03,-4.586917e+02
1.2300,2.13230000e-04,5.539829e+03,6.250746e-04,1.40505890e-05,5.539829e+03,-7.672566e+02
1.2350,2.13824000e-04,7.332903e+03,8.273922e-04,1.40897301e-05,7.332903e+03,-1.131350e+03
1.2400,2.14316000e-04,6.756917e+03,7.624020e-04,1.41221499e-05,6.756917e+03,-1.486077e+03
1.2450,2.14691000e-04,4.471552e+03,5.045378e-04,1.41468602e-05,4.471552e+03,-1.774091e+03
1.2500,2.15005000e-04,2.163862e+03,2.441546e-04,1.41675509e-05,2.163862e+03,-1.892272e+03
1.2550,2.15320000e-04,6.582315e+02,7.427012e-05,1.41883076e-05,6.582315e+02,-1.810274e+03
1.2600,2.15693000e-04,6.085112e+02,6.866003e-05,1.42128860e-05,6.085112e+02,-1.520221e+03
1.2650,2.16053000e-04,1.232310e+03,1.390450e-04,1.42366079e-05,1.232310e+03,-1.065287e+03
1.2700,2.16171000e-04,1.114650e+03,1.257692e-04,1.42443834e-05,1.114650e+03,-5.409183e+02
1.2750,2.15934000e-04,1.242265e+02,1.401683e-05,1.42287665e-05,1.242265e+02,-4.373153e+00
1.2800,2.15305000e-04,-1.224209e+03,-1.381310e-04,1.41873192e-05,-1.224209e+03,4.552363e+02
1.2850,2.14436000e-04,-2.092938e+03,-2.361521e-04,1.41300572e-05,-2.092938e+03,8.152022e+02
1.2900,2.13702000e-04,-1.468043e+03,-1.656435e-04,1.40816910e-05,-1.468043e+03,1.054051e+03
1.2950,2.13253000e-04,2.930927e+02,3.307048e-05,1.40521046e-05,2.930927e+02,1.180171e+03
1.3000,2.13160000e-04,2.127502e+03,2.400521e-04,1.40459764e-05,2.127502e+03,1.206376e+03
1.3050,2.13280000e-04,3.260372e+03,3.678770e-04,1.40538837e-05,3.260372e+03,1.141415e+03
1.3100,2.13278000e-04,2.760394e+03,3.114631e-04,1.40537519e-05,2.760394e+03,1.013838e+03
1.3150,2.13028000e-04,9.219458e+02,1.040258e-04,1.40372784e-05,9.219458e+02,8.404162e+02
1.3200,2.12477000e-04,-1.224301e+03,-1.381414e-04,1.40009708e-05,-1.224301e+03,6.553651e+02
1.3250,2.11749000e-04,-2.854551e+03,-3.220871e-04,1.39529999e-05,-2.854551e+03,4.765968e+02
1.3300,2.11132000e-04,-2.891568e+03,-3.262638e-04,1.39123433e-05,-2.891568e+03,3.381822e+02
1.3350,2.10735000e-04,-1.663166e+03,-1.876597e-04,1.38861833e-05,-1.663166e+03,2.640456e+02
1.3400,2.10597000e-04,-3.193909e+02,-3.603778e-05,1.38770899e-05,-3.193909e+02,2.678172e+02
1.3450,2.10625000e-04,4.214162e+02,4.754958e-05,1.38789350e-05,4.214162e+02,3.244050e+02
1.3500,2.10654000e-04,-9.155042e+01,-1.032989e-05,1.38808459e-05,-9.155042e+01,3.551932e+02
1.3550,2.10674000e-04,-1.258964e+03,-1.420525e-04,1.38821638e-05,-1.258964e+03,3.057756e+02
1.3600,2.10795000e-04,-1.794712e+03,-2.025024e-04,1.38901370e-05,-1.794712e+03,1.142898e+02
1.3650,2.11112000e-04,-1.306434e+03,-1.474087e-04,1.39110254e-05,-1.306434e+03,-1.998318e+02
1.3700,2.11699000e-04,3.408729e+02,3.846165e-05,1.39497052e-05,3.408729e+02,-5.500234e+02
1.3750,2.12473000e-04,2.561050e+03,2.889705e-04,1.40007072e-05,2.561050e+03,-8.664415e+02
1.3800,2.13195000e-04,4.203564e+03,4.743000e-04,1.40482827e-05,4.203564e+03,-1.039381e+03
1.3850,2.13757000e-04,4.892477e+03,5.520320e-04,1.40853152e-05,4.892477e+03,-1.052852e+03
1.3900,2.14081000e-04,4.349799e+03,4.908001e-04,1.41066648e-05,4.349799e+03,-9.266204e+02
1.3950,2.14248000e-04,3.060888e+03,3.453686e-04,1.41176691e-05,3.060888e+03,-7.069218e+02
1.4000,2.14457000e-04,2.082943e+03,2.350243e-04,1.41314410e-05,2.082943e+03,-4.762931e+02
1.4050,2.14785000e-04,1.783561e+03,2.012442e-04,1.41530542e-05,1.783561e+03,-2.565728e+02
1.4100,2.15236000e-04,2.226740e+03,2.512494e-04,1.41827725e-05,2.226740e+03,-6.013543e+01
1.4150,2.15688000e-04,2.694530e+03,3.040314e-04,1.42125566e-05,2.694530e+03,1.234998e+02
1.4200,2.15842000e-04,1.971032e+03,2.223971e-04,1.42227043e-05,1.971032e+03,2.945316e+02
1.4250,2.15585000e-04,7.331425e+01,8.272254e-06,1.42057695e-05,7.331425e+01,4.288498e+02
1.4300,2.14882000e-04,-2.160313e+03,-2.437542e-04,1.41594460e-05,-2.160313e+03,4.799832e+02
1.4350,2.13876000e-04,-3.681844e+03,-4.154329e-04,1.40931565e-05,-3.681844e+03,4.331766e+02
1.4400,2.12913000e-04,-3.048890e+03,-3.440149e-04,1.40297006e-05,-3.048890e+03,3.025358e+02
1.4450,2.12146000e-04,-5.182253e+02,-5.847283e-05,1.39791598e-05,-5.182253e+02,1.205166e+02
1.4500,2.11709000e-04,2.621472e+03,2.957882e-04,1.39503641e-05,2.621472e+03,-5.736301e+01
1.4550,2.11542000e-04,5.156912e+03,5.818690e-04,1.39393598e-05,5.156912e+03,-2.162632e+02
1.4600,2.11480000e-04,5.304773e+03,5.985526e-04,1.39352744e-05,5.304773e+03,-3.485083e+02
1.4650,2.11460000e-04,3.244449e+03,3.660804e-04,1.39339565e-05,3.244449e+03,-4.663596e+02
1.4700,2.11478000e-04,3.363699e+02,3.795357e-05,1.39351426e-05,3.363699e+02,-5.768632e+02
1.4750,2.11620000e-04,-2.044798e+03,-2.307204e-04,1.39444996e-05,-2.044798e+03,-6.630347e+02
1.4800,2.12070000e-04,-1.922395e+03,-2.169093e-04,1.39741519e-05,-1.922395e+03,-6.689185e+02
1.4850,2.12864000e-04,3.209274e+02,3.621115e-05,1.40264718e-05,3.209274e+02,-5.535925e+02
1.4900,2.13916000e-04,3.010271e+03,3.396574e-04,1.40957923e-05,3.010271e+03,-2.827214e+02
1.4950,2.15079000e-04,4.918597e+03,5.549792e-04,1.41724271e-05,4.918597e+03,1.154881e+02
1.5000,2.16086000e-04,4.710719e+03,5.315237e-04,1.42387824e-05,4.710719e+03,5.476125e+02
1.5050,2.16882000e-04,3.071334e+03,3.465473e-04,1.42912341e-05,3.071334e+03,9.481664e+02
1.5100,2.17489000e-04,1.668806e+03,1.882961e-04,1.43312318e-05,1.668806e+03,1.215547e+03
1.5150,2.17958000e-04,1.129151e+03,1.274053e-04,1.43621361e-05,1.129151e+03,1.335168e+03
1.5200,2.18285000e-04,1.879374e+03,2.120551e-04,1.43836834e-05,1.879374e+03,1.309348e+03
1.5250,2.18364000e-04,3.247219e+03,3.663929e-04,1.43888891e-05,3.247219e+03,1.150329e+03
1.5300,2.17962000e-04,3.993954e+03,4.506491e-04,1.43623997e-05,3.993954e+03,9.017609e+02
1.5350,2.17017000e-04,3.783850e+03,4.269425e-04,1.43001298e-05,3.783850e+03,5.940704e+02
1.5400,2.15592000e-04,2.424631e+03,2.735780e-04,1.42062307e-05,2.424631e+03,2.942909e+02
1.5450,2.13865000e-04,4.965899e+02,5.603164e-05,1.40924317e-05,4.965899e+02,2.813994e+01
1.5500,2.12229000e-04,-9.135997e+02,-1.030840e-04,1.39846290e-05,-9.135997e+02,-1.683915e+02
1.5550,2.10840000e-04,-1.506658e+03,-1.700005e-04,1.38931022e-05,-1.506658e+03,-2.899206e+02
1.5600,2.09847000e-04,-1.156079e+03,-1.304436e-04,1.38276694e-05,-1.156079e+03,-3.483299e+02
1.5650,2.09196000e-04,-4.093431e+02,-4.618733e-05,1.37847724e-05,-4.093431e+02,-3.605438e+02
1.5700,2.08743000e-04,-1.440322e+02,-1.625156e-05,1.37549224e-05,-1.440322e+02,-3.723490e+02
1.5750,2.08449000e-04,-4.221100e+02,-4.762787e-05,1.37355495e-05,-4.221100e+02,-4.141771e+02
1.5800,2.08350000e-04,-1.164624e+03,-1.314078e-04,1.37290260e-05,-1.164624e+03,-5.198423e+02
1.5850,2.08519000e-04,-2.155395e+03,-2.431994e-04,1.37401621e-05,-2.155395e+03,-6.805318e+02
1.5900,2.08991000e-04,-3.268654e+03,-3.688115e-04,1.37712641e-05,-3.268654e+03,-8.469371e+02
1.5950,2.09662000e-04,-4.503610e+03,-5.081550e-04,1.38154790e-05,-4.503610e+03,-9.801331e+02
1.6000,2.10219000e-04,-5.465058e+03,-6.166379e-04,1.38521820e-05,-5.465058e+03,-1.028648e+03
1.6050,2.10508000e-04,-5.659213e+03,-6.385450e-04,1.38712254e-05,-5.659213e+03,-9.921512e+02
1.6100,2.10457000e-04,-4.213631e+03,-4.754359e-04,1.38678648e-05,-4.213631e+03,-8.944932e+02
1.6150,2.10228000e-04,-1.215318e+03,-1.371277e-04,1.38527750e-05,-1.215318e+03,-7.579599e+02
1.6200,2.10258000e-04,2.526328e+03,2.850527e-04,1.38547519e-05,2.526328e+03,-6.138556e+02
1.6250,2.10767000e-04,6.186401e+03,6.980291e-04,1.38882919e-05,6.186401e+03,-4.588595e+02
1.6300,2.11962000e-04,8.353359e+03,9.425331e-04,1.39670353e-05,8.353359e+03,-2.695897e+02
1.6350,2.13736000e-04,8.784082e+03,9.911328e-04,1.40839314e-05,8.784082e+03,-2.896766e+01
1.6400,2.15704000e-04,7.671230e+03,8.655666e-04,1.42136109e-05,7.671230e+03,2.622489e+02
1.6450,2.17604000e-04,5.697315e+03,6.428442e-04,1.43388096e-05,5.697315e+03,5.697362e+02
1.6500,2.19054000e-04,4.340697e+03,4.897731e-04,1.44343560e-05,4.340697e+03,8.002662e+02
1.6550,2.20005000e-04,4.091030e+03,4.616025e-04,1.44970212e-05,4.091030e+03,9.143428e+02
1.6600,2.20514000e-04,5.194682e+03,5.861306e-04,1.45305613e-05,5.194682e+03,9.026005e+02
1.6650,2.20689000e-04,7.089106e+03,7.998839e-04,1.45420927e-05,7.089106e+03,8.065612e+02
1.6700,2.20706000e-04,8.521495e+03,9.615044e-04,1.45432129e-05,8.521495e+03,7.382843e+02
1.6750,2.20610000e-04,9.092580e+03,1.025941e-03,1.45368871e-05,9.092580e+03,7.396903e+02
1.6800,2.20448000e-04,8.387843e+03,9.464240e-04,1.45262123e-05,8.387843e+03,8.166054e+02
1.6850,2.20200000e-04,6.513307e+03,7.349149e-04,1.45098705e-05,6.513307e+03,9.119238e+02
1.6900,2.19763000e-04,3.827297e+03,4.318448e-04,1.44810748e-05,3.827297e+03,8.926391e+02
1.6950,2.19036000e-04,6.710585e+02,7.571742e-05,1.44331699e-05,6.710585e+02,7.057786e+02
1.7000,2.17839000e-04,-2.024488e+03,-2.284287e-04,1.43542947e-05,-2.024488e+03,3.411471e+02
1.7050,2.16137000e-04,-3.778607e+03,-4.263509e-04,1.42421430e-05,-3.778607e+03,-1.285153e+02
1.7100,2.14024000e-04,-4.101463e+03,-4.627796e-04,1.41029089e-05,-4.101463e+03,-5.148256e+02
1.7150,2.11677000e-04,-3.264256e+03,-3.683153e-04,1.39482555e-05,-3.264256e+03,-7.284370e+02
1.7200,2.09526000e-04,-2.033535e+03,-2.294495e-04,1.38065174e-05,-2.033535e+03,-6.945359e+02
1.7250,2.07815000e-04,-7.009194e+02,-7.908671e-05,1.36937727e-05,-7.009194e+02,-4.630547e+02
1.7300,2.06947000e-04,4.467367e+02,5.040657e-05,1.36365767e-05,4.467367e+02,-1.845561e+02
1.7350,2.07017000e-04,1.431008e+03,1.614647e-04,1.36411892e-05,1.431008e+03,5.531982e+01
1.7400,2.08004000e-04,2.191289e+03,2.472494e-04,1.37062267e-05,2.191289e+03,1.381502e+02
1.7450,2.09734000e-04,2.524007e+03,2.847909e-04,1.38202234e-05,2.524007e+03,5.544883e+01
1.7500,2.11758000e-04,2.206858e+03,2.490060e-04,1.39535929e-05,2.206858e+03,-1.591922e+02
1.7550,2.13826000e-04,1.310686e+03,1.478884e-04,1.40898618e-05,1.310686e+03,-4.500778e+02
1.7600,2.15530000e-04,1.474359e+02,1.663561e-05,1.42021453e-05,1.474359e+02,-7.017949e+02
1.7650,2.16755000e-04,-9.642854e+02,-1.088030e-04,1.42828655e-05,-9.642854e+02,-8.569562e+02
1.7700,2.17384000e-04,-1.322308e+03,-1.491998e-04,1.43243129e-05,-1.322308e+03,-8.378712e+02
1.7750,2.17449000e-04,-5.724458e+02,-6.459068e-05,1.43285960e-05,-5.724458e+02,-6.484649e+02
1.7800,2.17106000e-04,1.567226e+03,1.768346e-04,1.43059943e-05,1.567226e+03,-3.467973e+02
1.7850,2.16480000e-04,4.557562e+03,5.142426e-04,1.42647447e-05,4.557562e+03,1.344523e+01
1.7900,2.15785000e-04,7.021457e+03,7.922508e-04,1.42189483e-05,7.021457e+03,3.162033e+02
1.7950,2.15084000e-04,8.330320e+03,9.399336e-04,1.41727566e-05,8.330320e+03,5.125155e+02
1.8000,2.14460000e-04,8.094118e+03,9.132822e-04,1.41316387e-05,8.094118e+03,5.539648e+02
1.8050,2.13938000e-04,6.980898e+03,7.876745e-04,1.40972420e-05,6.980898e+03,4.541461e+02
1.8100,2.13585000e-04,6.198384e+03,6.993812e-04,1.40739814e-05,6.198384e+03,2.833883e+02
1.8150,2.13415000e-04,5.864082e+03,6.616609e-04,1.40627794e-05,5.864082e+03,9.921520e+01
1.8200,2.13372000e-04,5.604082e+03,6.323244e-04,1.40599459e-05,5.604082e+03,-1.611710e+01
1.8250,2.13361000e-04,4.931518e+03,5.564371e-04,1.40592211e-05,4.931518e+03,-5.290340e+01
1.8300,2.13200000e-04,3.373512e+03,3.806429e-04,1.40486122e-05,3.373512e+03,-2.094867e+01
1.8350,2.12838000e-04,1.221479e+03,1.378230e-04,1.40247585e-05,1.221479e+03,6.218894e+01
1.8400,2.12299000e-04,-8.214052e+02,-9.268147e-05,1.39892416e-05,-8.214052e+02,1.714476e+02
1.8450,2.11671000e-04,-2.435337e+03,-2.747860e-04,1.39478602e-05,-2.435337e+03,2.968696e+02
1.8500,2.11158000e-04,-3.238982e+03,-3.654635e-04,1.39140565e-05,-3.238982e+03,3.985194e+02
1.8550,2.10851000e-04,-3.331601e+03,-3.759139e-04,1.38938270e-05,-3.331601e+03,4.449054e+02
1.8600,2.10862000e-04,-3.005155e+03,-3.390802e-04,1.38945519e-05,-3.005155e+03,3.874177e+02
1.8650,2.11190000e-04,-2.419932e+03,-2.730477e-04,1.39161651e-05,-2.419932e+03,2.200753e+02
1.8700,2.11788000e-04,-1.711979e+03,-1.931675e-04,1.39555698e-05,-1.711979e+03,-3.707094e+01
1.8750,2.12621000e-04,-6.795664e+02,-7.667739e-05,1.40104595e-05,-6.795664e+02,-3.560597e+02
1.8800,2.13646000e-04,9.016871e+02,1.017399e-04,1.40780009e-05,9.016871e+02,-6.684229e+02
1.8850,2.14842000e-04,2.843198e+03,3.208061e-04,1.41568102e-05,2.843198e+03,-9.312489e+02
1.8900,2.16117000e-04,4.396462e+03,4.960652e-04,1.42408251e-05,4.396462e+03,-1.078119e+03
1.8950,2.17382000e-04,5.095596e+03,5.749505e-04,1.43241811e-05,5.095596e+03,-1.091845e+03
1.9000,2.18453000e-04,4.657200e+03,5.254850e-04,1.43947536e-05,4.657200e+03,-9.669559e+02
1.9050,2.19280000e-04,3.593647e+03,4.054813e-04,1.44492480e-05,3.593647e+03,-7.218152e+02
1.9100,2.19876000e-04,2.943420e+03,3.321144e-04,1.44885209e-05,2.943420e+03,-4.093438e+02
1.9150,2.20311000e-04,2.955228e+03,3.334467e-04,1.45171848e-05,2.955228e+03,-5.464708e+01
1.9200,2.20677000e-04,3.560235e+03,4.017113e-04,1.45413020e-05,3.560235e+03,2.974690e+02
1.9250,2.20944000e-04,4.327747e+03,4.883119e-04,1.45588957e-05,4.327747e+03,6.325745e+02
1.9300,2.20950000e-04,4.667328e+03,5.266278e-04,1.45592911e-05,4.667328e+03,9.340896e+02
1.9350,2.20565000e-04,4.628319e+03,5.222263e-04,1.45339219e-05,4.628319e+03,1.199493e+03
1.9400,2.19610000e-04,4.530284e+03,5.111648e-04,1.44709931e-05,4.530284e+03,1.415209e+03
1.9450,2.18091000e-04,4.642215e+03,5.237942e-04,1.43709000e-05,4.642215e+03,1.559959e+03
1.9500,2.16163000e-04,5.248805e+03,5.922375e-04,1.42438562e-05,5.248805e+03,1.581664e+03
1.9550,2.13991000e-04,6.162525e+03,6.953351e-04,1.41007344e-05,6.162525e+03,1.458780e+03
1.9600,2.11910000e-04,6.872704e+03,7.754667e-04,1.39636088e-05,6.872704e+03,1.186524e+03
1.9650,2.10072000e-04,7.176925e+03,8.097928e-04,1.38424956e-05,7.176925e+03,7.956843e+02
1.9700,2.08741000e-04,7.033611e+03,7.936223e-04,1.37547906e-05,7.033611e+03,3.707113e+02
1.9750,2.08031000e-04,6.831921e+03,7.708650e-04,1.37080058e-05,6.831921e+03,-4.512623e+01
1.9800,2.08150000e-04,7.067980e+03,7.975001e-04,1.37158472e-05,7.067980e+03,-3.973391e+02
1.9850,2.09135000e-04,7.465830e+03,8.423907e-04,1.37807528e-05,7.465830e+03,-6.805255e+02
1.9900,2.10856000e-04,7.058239e+03,7.964011e-04,1.38941565e-05,7.058239e+03,-9.079850e+02
1.9950,2.13071000e-04,5.374507e+03,6.064208e-04,1.40401118e-05,5.374507e+03,-1.098917e+03
2.0000,2.15207000e-04,2.465898e+03,2.782342e-04,1.41808615e-05,2.465898e+03,-1.275084e+03
2.0050,2.16997000e-04,-6.086272e+02,-6.867313e-05,1.42988119e-05,-6.086272e+02,-1.432995e+03
2.0100,2.18179000e-04,-1.795371e+03,-2.025768e-04,1.43766987e-05,-1.795371e+03,-1.550158e+03
2.0150,2.18834000e-04,-6.536754e+02,-7.375604e-05,1.44198593e-05,-6.536754e+02,-1.603761e+03
2.0200,2.19253000e-04,2.456767e+03,2.772040e-04,1.44474689e-05,2.456767e+03,-1.579601e+03
2.0250,2.19607000e-04,6.301610e+03,7.110285e-04,1.44707954e-05,6.301610e+03,-1.486673e+03
2.0300,2.20071000e-04,8.598047e+03,9.701419e-04,1.45013702e-05,8.598047e+03,-1.340820e+03
2.0350,2.20600000e-04,8.862365e+03,9.999657e-04,1.45362282e-05,8.862365e+03,-1.145639e+03
2.0400,2.21012000e-04,7.086704e+03,7.996129e-04,1.45633765e-05,7.086704e+03,-8.876995e+02
2.0450,2.21190000e-04,4.176784e+03,4.712784e-04,1.45751057e-05,4.176784e+03,-5.604161e+02
2.0500,2.20985000e-04,1.907128e+03,2.151867e-04,1.45615974e-05,1.907128e+03,-1.772689e+02
2.0550,2.20384000e-04,6.212874e+02,7.010161e-05,1.45219950e-05,6.212874e+02,2.449492e+02
2.0600,2.19400000e-04,2.872956e+02,3.241638e-05,1.44571553e-05,2.872956e+02,6.789847e+02
2.0650,2.18052000e-04,2.768724e+02,3.124030e-05,1.43683301e-05,2.768724e+02,1.124226e+03
2.0700,2.16395000e-04,-3.103958e+02,-3.502284e-05,1.42591437e-05,-3.103958e+02,1.587572e+03
2.0750,2.14510000e-04,-1.285962e+03,-1.450987e-04,1.41349334e-05,-1.285962e+03,2.061374e+03
2.0800,2.12644000e-04,-2.068033e+03,-2.333420e-04,1.40119751e-05,-2.068033e+03,2.497765e+03
2.0850,2.10956000e-04,-2.464767e+03,-2.781066e-04,1.39007459e-05,-2.464767e+03,2.847032e+03
2.0900,2.09638000e-04,-2.587792e+03,-2.919879e-04,1.38138976e-05,-2.587792e+03,2.992185e+03
2.0950,2.08651000e-04,-2.862174e+03,-3.229472e-04,1.37488601e-05,-2.862174e+03,2.880436e+03
2.1000,2.07778000e-04,-3.637085e+03,-4.103826e-04,1.36913346e-05,-3.637085e+03,2.471264e+03
2.1050,2.06880000e-04,-4.562682e+03,-5.148203e-04,1.36321618e-05,-4.562682e+03,1.804644e+03
2.1100,2.05852000e-04,-4.868575e+03,-5.493351e-04,1.35644227e-05,-4.868575e+03,1.022368e+03
2.1150,2.04799000e-04,-4.239738e+03,-4.783817e-04,1.34950362e-05,-4.239738e+03,2.178595e+02
2.1200,2.04054000e-04,-2.617213e+03,-2.953075e-04,1.34459452e-05,-2.617213e+03,-4.696668e+02
2.1250,2.03807000e-04,-3.542209e+02,-3.996775e-05,1.34296693e-05,-3.542209e+02,-1.014903e+03
2.1300,2.04301000e-04,1.803754e+03,2.035227e-04,1.34622210e-05,1.803754e+03,-1.414201e+03
2.1350,2.05514000e-04,3.492212e+03,3.940361e-04,1.35421505e-05,3.492212e+03,-1.689068e+03
2.1400,2.07269000e-04,4.302035e+03,4.854107e-04,1.36577945e-05,4.302035e+03,-1.889204e+03
2.1450,2.09407000e-04,4.391563e+03,4.955125e-04,1.37986760e-05,4.391563e+03,-2.041092e+03
2.1500,2.11672000e-04,4.335301e+03,4.891643e-04,1.39479261e-05,4.335301e+03,-2.183774e+03
2.1550,2.13994000e-04,4.480572e+03,5.055556e-04,1.41009320e-05,4.480572e+03,-2.320078e+03
2.1600,2.16268000e-04,5.046886e+03,5.694545e-04,1.42507751e-05,5.046886e+03,-2.418578e+03
2.1650,2.18419000e-04,5.715396e+03,6.448843e-04,1.43925132e-05,5.715396e+03,-2.436796e+03
2.1700,2.20209000e-04,5.870333e+03,6.623662e-04,1.45104636e-05,5.870333e+03,-2.298514e+03
2.1750,2.21481000e-04,5.625037e+03,6.346888e-04,1.45942808e-05,5.625037e+03,-1.993286e+03
2.1800,2.22045000e-04,5.485052e+03,6.188939e-04,1.46314451e-05,5.485052e+03,-1.549711e+03
2.1850,2.21930000e-04,5.752370e+03,6.490561e-04,1.46238673e-05,5.752370e+03,-1.016210e+03
2.1900,2.21326000e-04,6.435406e+03,7.261251e-04,1.45840672e-05,6.435406e+03,-4.919501e+02
2.1950,2.20381000e-04,7.049886e+03,7.954585e-04,1.45217974e-05,7.049886e+03,-2.099333e+01
2.2000,2.19313000e-04,6.824037e+03,7.699754e-04,1.44514225e-05,6.824037e+03,3.627354e+02
2.2050,2.18172000e-04,5.736346e+03,6.472481e-04,1.43762374e-05,5.736346e+03,6.788641e+02
2.2100,2.17038000e-04,4.098539e+03,4.624498e-04,1.43015135e-05,4.098539e+03,9.820830e+02
2.2150,2.15954000e-04,2.224768e+03,2.510269e-04,1.42300844e-05,2.224768e+03,1.298548e+03
2.2200,2.15018000e-04,5.417808e+02,6.113066e-05,1.41684076e-05,5.417808e+02,1.636834e+03
2.2250,2.14276000e-04,-8.750483e+02,-9.873418e-05,1.41195142e-05,-8.750483e+02,1.964913e+03
2.2300,2.13764000e-04,-1.930365e+03,-2.178085e-04,1.40857764e-05,-1.930365e+03,2.207599e+03
2.2350,2.13451000e-04,-2.605723e+03,-2.940111e-04,1.40651516e-05,-2.605723e+03,2.335280e+03
2.2400,2.13235000e-04,-2.885728e+03,-3.256048e-04,1.40509185e-05,-2.885728e+03,2.333691e+03
2.2450,2.13069000e-04,-2.738251e+03,-3.089646e-04,1.40399800e-05,-2.738251e+03,2.220651e+03
2.2500,2.12930000e-04,-2.171698e+03,-2.450388e-04,1.40308208e-05,-2.171698e+03,2.029944e+03
2.2550,2.12876000e-04,-1.234208e+03,-1.392592e-04,1.40272625e-05,-1.234208e+03,1.767391e+03
2.2600,2.13042000e-04,-1.999927e+02,-2.256575e-05,1.40382009e-05,-1.999927e+02,1.430682e+03
2.2650,2.13468000e-04,6.460148e+02,7.289168e-05,1.40662718e-05,6.460148e+02,1.019136e+03
2.2700,2.14110000e-04,1.004138e+03,1.132998e-04,1.41085758e-05,1.004138e+03,5.520120e+02
2.2750,2.14863000e-04,1.119386e+03,1.263035e-04,1.41581940e-05,1.119386e+03,5.534261e+01
2.2800,2.15522000e-04,1.614395e+03,1.821567e-04,1.42016182e-05,1.614395e+03,-4.011080e+02
2.2850,2.16017000e-04,2.697479e+03,3.043641e-04,1.42342357e-05,2.697479e+03,-7.843674e+02
2.2900,2.16284000e-04,4.270745e+03,4.818802e-04,1.42518294e-05,4.270745e+03,-1.051419e+03
2.2950,2.16335000e-04,5.880463e+03,6.635092e-04,1.42551900e-05,5.880463e+03,-1.203276e+03
2.3000,2.16193000e-04,6.724822e+03,7.587807e-04,1.42458331e-05,6.724822e+03,-1.266168e+03
2.3050,2.15860000e-04,6.681825e+03,7.539292e-04,1.42238904e-05,6.681825e+03,-1.264177e+03
2.3100,2.15335000e-04,5.815532e+03,6.561829e-04,1.41892960e-05,5.815532e+03,-1.235522e+03
2.3150,2.14613000e-04,4.368651e+03,4.929272e-04,1.41417205e-05,4.368651e+03,-1.193764e+03
2.3200,2.13692000e-04,2.812090e+03,3.172960e-04,1.40810320e-05,2.812090e+03,-1.168497e+03
2.3250,2.12577000e-04,1.324361e+03,1.494314e-04,1.40075602e-05,1.324361e+03,-1.170037e+03
2.3300,2.11286000e-04,1.240325e+02,1.399494e-05,1.39224910e-05,1.240325e+02,-1.202638e+03
2.3350,2.09834000e-04,-8.327471e+02,-9.396121e-05,1.38268128e-05,-8.327471e+02,-1.245354e+03
2.3400,2.08273000e-04,-1.581593e+03,-1.784556e-04,1.37239522e-05,-1.581593e+03,-1.239384e+03
2.3450,2.06667000e-04,-1.989854e+03,-2.245209e-04,1.36181263e-05,-1.989854e+03,-1.156070e+03
2.3500,2.05222000e-04,-1.797752e+03,-2.028454e-04,1.35229094e-05,-1.797752e+03,-9.685567e+02
2.3550,2.04098000e-04,-1.030478e+03,-1.162717e-04,1.34488445e-05,-1.030478e+03,-6.911909e+02
2.3600,2.03579000e-04,-1.725515e+02,-1.946947e-05,1.34146455e-05,-1.725515e+02,-3.822226e+02
2.3650,2.03734000e-04,2.192372e+02,2.473715e-05,1.34248591e-05,2.192372e+02,-8.486271e+01
2.3700,2.04552000e-04,-4.394433e+02,-4.958362e-05,1.34787604e-05,-4.394433e+02,1.286069e+02
2.3750,2.05944000e-04,-1.715007e+03,-1.935091e-04,1.35704849e-05,-1.715007e+03,2.400360e+02
2.3800,2.07765000e-04,-2.375799e+03,-2.680682e-04,1.36904780e-05,-2.375799e+03,2.636593e+02
2.3850,2.09985000e-04,-1.916798e+03,-2.162778e-04,1.38367628e-05,-1.916798e+03,2.406807e+02
2.3900,2.12568000e-04,-1.189947e+02,-1.342651e-05,1.40069671e-05,-1.189947e+02,2.477410e+02
2.3950,2.15478000e-04,2.429499e+03,2.741273e-04,1.41987188e-05,2.429499e+03,3.069425e+02
2.4000,2.18560000e-04,4.670554e+03,5.269918e-04,1.44018043e-05,4.670554e+03,4.244068e+02
2.4050,2.21685000e-04,6.433605e+03,7.259218e-04,1.46077232e-05,6.433605e+03,5.819635e+02
2.4100,2.24596000e-04,7.669880e+03,8.654142e-04,1.47995408e-05,7.669880e+03,7.411753e+02
2.4150,2.27172000e-04,8.513778e+03,9.606337e-04,1.49692839e-05,8.513778e+03,8.896165e+02
2.4200,2.29196000e-04,9.110827e+03,1.028000e-03,1.51026534e-05,9.110827e+03,1.001042e+03
2.4250,2.30579000e-04,9.467891e+03,1.068289e-03,1.51937849e-05,9.467891e+03,1.059211e+03
2.4300,2.31177000e-04,9.616640e+03,1.085073e-03,1.52331896e-05,9.616640e+03,1.047843e+03
2.4350,2.30957000e-04,9.537283e+03,1.076119e-03,1.52186929e-05,9.537283e+03,9.811458e+02
2.4400,2.29915000e-04,9.176060e+03,1.035361e-03,1.51500313e-05,9.176060e+03,9.051372e+02
2.4450,2.28111000e-04,8.604384e+03,9.708570e-04,1.50311584e-05,8.604384e+03,8.510959e+02
