time_s,max_opening_m
9.9800,5.32702941e-03
9.9850,6.99760230e-03
9.9900,8.61388182e-03
9.9950,1.01122859e-02
10.0000,1.13876760e-02
10.0050,1.24028774e-02
10.0100,1.31588030e-02
10.0150,1.36818752e-02
10.0200,1.40031662e-02
10.0250,1.40994199e-02
10.0300,1.38742055e-02
10.0350,1.32621484e-02
10.0400,1.21888954e-02
10.0450,1.06760127e-02
10.0500,8.82925678e-03
10.0550,6.70833279e-03
10.0600,4.48657338e-03
10.0650,2.29514018e-03
10.0700,2.23798083e-03
10.0750,2.50135139e-03
10.0800,2.69721965e-03
10.0850,2.85159122e-03
10.0900,2.94742079e-03
10.0950,2.94817194e-03
10.1000,3.02049594e-03
10.1050,3.15037913e-03
10.1100,3.19080828e-03
10.1150,3.12615028e-03
10.1200,3.01660168e-03
10.1250,2.86071407e-03
10.1300,2.69908911e-03
10.1350,2.52995647e-03
10.1400,2.82099610e-03
10.1450,3.26980593e-03
10.1500,3.85864509e-03
10.1550,4.59143433e-03
10.1600,5.39133619e-03
10.1650,6.21373109e-03
10.1700,7.01502164e-03
10.1750,7.77234937e-03
10.1800,8.42294767e-03
10.1850,8.88837702e-03
10.1900,9.03363691e-03
10.1950,8.89147456e-03
10.2000,8.56539435e-03
10.2050,8.11921051e-03
10.2100,7.55869897e-03
10.2150,6.81786004e-03
10.2200,5.85879688e-03
10.2250,4.72303523e-03
10.2300,3.49561169e-03
10.2350,2.74279238e-03
10.2400,2.70328615e-03
10.2450,2.51568870e-03
10.2500,2.26564320e-03
10.2550,2.66138404e-03
10.2600,3.15132489e-03
10.2650,3.55122149e-03
10.2700,3.75652818e-03
10.2750,3.75582820e-03
10.2800,3.60453472e-03
10.2850,3.63167002e-03
10.2900,3.72945959e-03
10.2950,3.82354990e-03
10.3000,3.76146754e-03
10.3050,3.51923759e-03
10.3100,3.14601629e-03
10.3150,2.98279259e-03
10.3200,2.82826912e-03
10.3250,2.59257974e-03
10.3300,2.70141493e-03
10.3350,3.39804783e-03
10.3400,4.04228703e-03
10.3450,4.61147915e-03
10.3500,5.07100245e-03
10.3550,5.43641762e-03
10.3600,5.69534126e-03
10.3650,5.82870873e-03
10.3700,5.84898848e-03
10.3750,5.79173041e-03
10.3800,5.72030959e-03
10.3850,5.65195196e-03
10.3900,5.57527735e-03
10.3950,5.46269641e-03
10.4000,5.28461181e-03
10.4050,5.06554296e-03
10.4100,4.91833782e-03
10.4150,4.97221163e-03
10.4200,5.25442529e-03
10.4250,5.77016610e-03
10.4300,6.48705620e-03
10.4350,7.37490159e-03
10.4400,8.38600218e-03
10.4450,9.51287055e-03
10.4500,1.07223550e-02
10.4550,1.19806768e-02
10.4600,1.31978798e-02
10.4650,1.43078233e-02
10.4700,1.51578633e-02
10.4750,1.56662316e-02
10.4800,1.57151256e-02
10.4850,1.53164647e-02
10.4900,1.44857093e-02
10.4950,1.32396124e-02
10.5000,1.16035095e-02
10.5050,9.57814780e-03
10.5100,7.29250664e-03
10.5150,4.71529329e-03
10.5200,2.97427552e-03
10.5250,1.93641802e-03
10.5300,1.96225452e-03
10.5350,3.87690014e-03
10.5400,4.91793120e-03
10.5450,5.51498566e-03
10.5500,6.09720803e-03
10.5550,6.57106934e-03
10.5600,7.06380162e-03
10.5650,8.62195855e-03
10.5700,9.94559430e-03
10.5750,1.09132811e-02
10.5800,1.14099058e-02
10.5850,1.15196064e-02
10.5900,1.15157893e-02
10.5950,1.15347257e-02
10.6000,1.17038959e-02
10.6050,1.19813209e-02
10.6100,1.22203745e-02
10.6150,1.23283926e-02
10.6200,1.37214137e-02
10.6250,1.63110606e-02
10.6300,1.85541530e-02
10.6350,2.03755386e-02
10.6400,2.16720140e-02
10.6450,2.24835956e-02
10.6500,2.27200139e-02
10.6550,2.23503785e-02
10.6600,2.13535415e-02
10.6650,1.97217221e-02
10.6700,1.74318573e-02
10.6750,1.44962195e-02
10.6800,1.10015846e-02
10.6850,7.07549661e-03
10.6900,3.36163407e-03
10.6950,3.38917625e-03
10.7000,4.07623164e-03
10.7050,5.52528396e-03
10.7100,6.25923043e-03
10.7150,6.52898362e-03
10.7200,6.85237516e-03
10.7250,7.34351098e-03
10.7300,7.79959748e-03
10.7350,8.06269205e-03
10.7400,7.89807079e-03
10.7450,7.37085070e-03
10.7500,8.23071422e-03
10.7550,8.99986553e-03
10.7600,9.51604938e-03
10.7650,9.81217676e-03
10.7700,1.00381136e-02
10.7750,1.02707024e-02
10.7800,1.05139337e-02
10.7850,1.06579103e-02
10.7900,1.04787203e-02
10.7950,9.91896507e-03
10.8000,1.24741012e-02
10.8050,1.50454426e-02
10.8100,1.74327141e-02
10.8150,1.96150359e-02
10.8200,2.15414803e-02
10.8250,2.32379007e-02
10.8300,2.46185998e-02
10.8350,2.56686207e-02
10.8400,2.63546352e-02
10.8450,2.66587787e-02
10.8500,2.64541789e-02
10.8550,2.56170595e-02
10.8600,2.41800621e-02
10.8650,2.24063628e-02
10.8700,2.07417633e-02
10.8750,1.92715925e-02
10.8800,1.80532917e-02
10.8850,1.70866866e-02
10.8900,1.63416425e-02
10.8950,1.57509216e-02
10.9000,1.52064307e-02
10.9050,1.47003964e-02
10.9100,1.42217837e-02
10.9150,1.37468323e-02
10.9200,1.32090590e-02
10.9250,1.25647395e-02
10.9300,1.17361259e-02
10.9350,1.06965891e-02
10.9400,9.41552381e-03
10.9450,7.90362988e-03
10.9500,6.21815081e-03
10.9550,4.45695441e-03
10.9600,2.89208000e-03
10.9650,2.11661811e-03
10.9700,2.69375299e-03
10.9750,3.91749418e-03
10.9800,4.85693618e-03
10.9850,5.45234808e-03
10.9900,5.68842346e-03
10.9950,5.56534200e-03
11.0000,5.14836671e-03
11.0050,4.44959475e-03
11.0100,3.54573906e-03
11.0150,2.54339173e-03
11.0200,2.23163372e-03
11.0250,3.07585521e-03
11.0300,4.40971452e-03
11.0350,5.77311870e-03
11.0400,7.21991407e-03
11.0450,8.77784630e-03
11.0500,1.05183177e-02
11.0550,1.24286121e-02
11.0600,1.44146681e-02
11.0650,1.63705259e-02
11.0700,1.80668320e-02
11.0750,1.93985960e-02
11.0800,2.02834912e-02
11.0850,2.07876572e-02
11.0900,2.10551191e-02
11.0950,2.11216957e-02
11.1000,2.09936799e-02
11.1050,2.06436190e-02
11.1100,2.00151945e-02
11.1150,1.90925674e-02
11.1200,1.79235291e-02
11.1250,1.66022386e-02
11.1300,1.53349901e-02
11.1350,1.42912911e-02
11.1400,1.38702906e-02
11.1450,1.38522564e-02
11.1500,1.35622939e-02
11.1550,1.30272078e-02
11.1600,1.22503078e-02
11.1650,1.12460840e-02
11.1700,1.00224019e-02
11.1750,8.56587165e-03
11.1800,6.84764679e-03
11.1850,4.81167754e-03
11.1900,3.67820941e-03
11.1950,3.02580870e-03
11.2000,2.91022415e-03
11.2050,2.81477111e-03
11.2100,2.77657064e-03
11.2150,3.74326276e-03
11.2200,4.69483962e-03
11.2250,5.55604293e-03
11.2300,6.18547130e-03
11.2350,6.57427709e-03
11.2400,6.68824198e-03
11.2450,6.50100142e-03
11.2500,5.99403005e-03
11.2550,5.15489578e-03
11.2600,3.94933308e-03
11.2650,3.00446800e-03
11.2700,2.58178123e-03
11.2750,2.85094110e-03
11.2800,3.90261841e-03
11.2850,6.03144235e-03
11.2900,8.21660797e-03
11.2950,1.04604638e-02
11.3000,1.26866776e-02
11.3050,1.48287945e-02
11.3100,1.67971649e-02
11.3150,1.86168318e-02
11.3200,2.02681540e-02
11.3250,2.17750613e-02
11.3300,2.31734919e-02
11.3350,2.44617274e-02
11.3400,2.56026312e-02
11.3450,2.65561834e-02
11.3500,2.72631086e-02
11.3550,2.77353066e-02
11.3600,2.79323279e-02
11.3650,2.78778058e-02
11.3700,2.76406392e-02
11.3750,2.72567846e-02
11.3800,2.67633701e-02
11.3850,2.61484414e-02
11.3900,2.53631800e-02
11.3950,2.43792152e-02
11.4000,2.31600288e-02
11.4050,2.17064567e-02
11.4100,2.00592236e-02
11.4150,1.82070827e-02
11.4200,1.61853697e-02
11.4250,1.40004652e-02
11.4300,1.16464527e-02
11.4350,9.10410074e-03
11.4400,6.32902323e-03
11.4450,4.82009151e-03
11.4500,4.12205772e-03
11.4550,4.18207397e-03
11.4600,7.49727357e-03
11.4650,9.03484123e-03
11.4700,9.01038449e-03
11.4750,8.19893690e-03
11.4800,7.63050760e-03
11.4850,7.45965451e-03
11.4900,7.04850290e-03
11.4950,6.22806542e-03
11.5000,4.79709616e-03
11.5050,5.10662524e-03
11.5100,6.98571520e-03
11.5150,8.97511778e-03
11.5200,1.08599504e-02
11.5250,1.25873008e-02
11.5300,1.41569249e-02
11.5350,1.56335333e-02
11.5400,1.70921950e-02
11.5450,1.84915399e-02
11.5500,1.96848124e-02
11.5550,2.05917659e-02
11.5600,2.10971193e-02
11.5650,2.15491179e-02
11.5700,2.18109481e-02
11.5750,2.18054703e-02
11.5800,2.12128632e-02
11.5850,2.00152647e-02
11.5900,1.84874071e-02
11.5950,1.68571146e-02
11.6000,1.53712883e-02
11.6050,1.40014942e-02
11.6100,1.27218137e-02
11.6150,1.15900614e-02
11.6200,1.06324976e-02
11.6250,9.83342085e-03
11.6300,9.20870707e-03
11.6350,8.68150911e-03
11.6400,8.02265405e-03
11.6450,7.18194930e-03
11.6500,6.26089568e-03
11.6550,5.38284503e-03
11.6600,4.60274241e-03
11.6650,3.83723097e-03
11.6700,3.63047756e-03
11.6750,3.33575141e-03
11.6800,2.79759583e-03
11.6850,2.37627528e-03
11.6900,2.21589659e-03
11.6950,2.06523165e-03
11.7000,2.05211598e-03
11.7050,2.19837426e-03
11.7100,2.50861385e-03
11.7150,3.03188644e-03
11.7200,3.80075640e-03
11.7250,4.45699248e-03
11.7300,5.10474175e-03
11.7350,5.83226813e-03
11.7400,6.69828912e-03
11.7450,7.68885040e-03
11.7500,8.80835841e-03
11.7550,1.00574732e-02
11.7600,1.13989235e-02
11.7650,1.27925389e-02
11.7700,1.41310521e-02
11.7750,1.53511951e-02
11.7800,1.63628653e-02
11.7850,1.71574805e-02
11.7900,1.77485020e-02
11.7950,1.81404768e-02
11.8000,1.82928375e-02
11.8050,1.81527394e-02
11.8100,1.76308229e-02
11.8150,1.67178117e-02
11.8200,1.54597078e-02
11.8250,1.39476727e-02
11.8300,1.22993333e-02
11.8350,1.05695325e-02
11.8400,8.84478544e-03
11.8450,7.14283821e-03
11.8500,5.48281787e-03
11.8550,5.13707345e-03
11.8600,5.50195891e-03
11.8650,5.69188974e-03
11.8700,5.67123271e-03
11.8750,5.39006571e-03
11.8800,4.84172479e-03
11.8850,4.17397255e-03
11.8900,3.86908368e-03
11.8950,3.75509555e-03
11.9000,3.69660202e-03
11.9050,3.68388093e-03
11.9100,3.50062897e-03
11.9150,2.99588677e-03
11.9200,3.44211680e-03
11.9250,4.29566220e-03
11.9300,5.29359049e-03
11.9350,6.27629932e-03
11.9400,6.99874906e-03
11.9450,7.37704924e-03
11.9500,7.45692199e-03
11.9550,7.48899154e-03
11.9600,8.96297475e-03
11.9650,1.02458408e-02
11.9700,1.12664778e-02
11.9750,1.20740516e-02
11.9800,1.27560444e-02
11.9850,1.33510259e-02
11.9900,1.37276230e-02
11.9950,1.38285168e-02
12.0000,1.35952946e-02
12.0050,1.30416128e-02
12.0100,1.22094229e-02
12.0150,1.11140565e-02
12.0200,9.77463921e-03
12.0250,8.21409895e-03
12.0300,6.51217384e-03
12.0350,4.71803901e-03
12.0400,2.95234441e-03
12.0450,2.19948977e-03
12.0500,2.11731100e-03
12.0550,2.24782496e-03
12.0600,2.44439175e-03
12.0650,3.00099172e-03
12.0700,3.25316752e-03
12.0750,3.11996974e-03
12.0800,2.94976064e-03
12.0850,2.82192911e-03
12.0900,2.55958181e-03
12.0950,2.21246105e-03
12.1000,1.81143255e-03
12.1050,1.37402601e-03
12.1100,1.13358596e-03
12.1150,1.21711421e-03
12.1200,1.66474990e-03
12.1250,2.26171443e-03
12.1300,2.98743710e-03
12.1350,3.92272080e-03
12.1400,4.81554370e-03
12.1450,5.66241317e-03
12.1500,6.43312539e-03
12.1550,7.10127896e-03
12.1600,7.61569297e-03
12.1650,7.97798584e-03
12.1700,8.10285030e-03
12.1750,7.97842382e-03
12.1800,7.63457325e-03
12.1850,7.10548781e-03
12.1900,6.41006199e-03
12.1950,5.52215102e-03
12.2000,4.39822296e-03
12.2050,3.02808736e-03
12.2100,1.77608673e-03
12.2150,1.85011768e-03
12.2200,1.91613019e-03
12.2250,2.74194556e-03
12.2300,3.25074003e-03
12.2350,3.39456491e-03
12.2400,3.38171484e-03
12.2450,3.24920968e-03
12.2500,3.54169467e-03
12.2550,3.92573540e-03
12.2600,4.36921027e-03
12.2650,4.87114683e-03
12.2700,5.43130911e-03
12.2750,6.11984197e-03
12.2800,6.79550616e-03
12.2850,7.46335223e-03
12.2900,8.14415918e-03
12.2950,8.84919600e-03
12.3000,9.58180629e-03
12.3050,1.03188942e-02
12.3100,1.09760558e-02
12.3150,1.14867036e-02
12.3200,1.17286700e-02
12.3250,1.16676288e-02
12.3300,1.13044788e-02
12.3350,1.06820479e-02
12.3400,9.86187354e-03
12.3450,1.09272991e-02
12.3500,1.23661097e-02
12.3550,1.39603147e-02
12.3600,1.57177484e-02
12.3650,1.76312193e-02
12.3700,1.96274178e-02
12.3750,2.16370865e-02
12.3800,2.36703516e-02
12.3850,2.58463081e-02
12.3900,2.82878489e-02
12.3950,3.09168942e-02
12.4000,3.35136350e-02
12.4050,3.59828228e-02
12.4100,3.81832784e-02
12.4150,4.00816713e-02
12.4200,4.16590261e-02
12.4250,4.29362148e-02
12.4300,4.39339622e-02
12.4350,4.46449519e-02
12.4400,4.50642319e-02
12.4450,4.52095949e-02
12.4500,4.50825823e-02
12.4550,4.46844355e-02
12.4600,4.40264374e-02
12.4650,4.31220952e-02
12.4700,4.20106361e-02
12.4750,4.07134975e-02
12.4800,3.92523774e-02
12.4850,3.76207087e-02
12.4900,3.58001734e-02
12.4950,3.37939514e-02
12.5000,3.16301779e-02
12.5050,2.93330370e-02
12.5100,2.69334114e-02
12.5150,2.44273007e-02
12.5200,2.17871661e-02
12.5250,1.89927681e-02
12.5300,1.60557110e-02
12.5350,1.29843505e-02
12.5400,9.82681554e-03
12.5450,6.61863133e-03
12.5500,4.73918986e-03
12.5550,5.25242014e-03
12.5600,5.98635097e-03
12.5650,6.44683003e-03
12.5700,5.96414399e-03
12.5750,5.62546703e-03
12.5800,4.80564384e-03
12.5850,3.34389691e-03
12.5900,3.15432909e-03
12.5950,4.56576373e-03
12.6000,6.23350960e-03
12.6050,7.87321286e-03
12.6100,9.16355004e-03
12.6150,1.02445124e-02
12.6200,1.13933553e-02
12.6250,1.26141411e-02
12.6300,1.40030923e-02
12.6350,1.54203827e-02
12.6400,1.65884866e-02
12.6450,1.74737144e-02
12.6500,1.82093859e-02
12.6550,1.89532001e-02
12.6600,2.02691188e-02
12.6650,2.19501781e-02
12.6700,2.37080647e-02
12.6750,2.52886500e-02
12.6800,2.64705541e-02
12.6850,2.72791175e-02
12.6900,2.78076786e-02
12.6950,2.81133553e-02
12.7000,2.82853916e-02
12.7050,2.83574315e-02
12.7100,2.84214880e-02
12.7150,2.85988735e-02
12.7200,2.90710244e-02
12.7250,2.98102814e-02
12.7300,3.07175449e-02
12.7350,3.17353626e-02
12.7400,3.27641215e-02
12.7450,3.37712505e-02
12.7500,3.47203862e-02
12.7550,3.56048639e-02
12.7600,3.63497802e-02
12.7650,3.68349619e-02
12.7700,3.67773421e-02
12.7750,3.61170586e-02
12.7800,3.49482497e-02
12.7850,3.34162812e-02
12.7900,3.16738021e-02
12.7950,2.97484987e-02
12.8000,2.77272591e-02
12.8050,2.55933163e-02
12.8100,2.31684147e-02
12.8150,2.21010416e-02
12.8200,2.42110260e-02
12.8250,2.63706145e-02
12.8300,2.84294896e-02
12.8350,3.03256706e-02
12.8400,3.18852815e-02
12.8450,3.28679763e-02
12.8500,3.30046368e-02
12.8550,3.26012220e-02
12.8600,3.23906226e-02
12.8650,3.22484914e-02
12.8700,3.19325205e-02
12.8750,3.14235264e-02
12.8800,3.07940140e-02
12.8850,3.00517048e-02
12.8900,2.91643258e-02
12.8950,2.81568054e-02
12.9000,2.71461581e-02
12.9050,2.61906173e-02
12.9100,2.53265184e-02
12.9150,2.45242519e-02
12.9200,2.37340560e-02
12.9250,2.29383130e-02
12.9300,2.21179132e-02
12.9350,2.12731578e-02
12.9400,2.04057883e-02
12.9450,1.95174126e-02
12.9500,1.85951253e-02
12.9550,1.76147907e-02
12.9600,1.65311674e-02
12.9650,1.53144193e-02
12.9700,1.38964553e-02
12.9750,1.22700782e-02
12.9800,1.03905154e-02
12.9850,8.20385982e-03
12.9900,5.45761602e-03
12.9950,4.75297876e-03
13.0000,4.72568685e-03
13.0050,6.54840484e-03
13.0100,8.06632362e-03
13.0150,7.31406851e-03
13.0200,5.93902599e-03
13.0250,4.92080289e-03
13.0300,4.67871843e-03
13.0350,5.30841320e-03
13.0400,5.86524611e-03
13.0450,7.28476408e-03
13.0500,1.02636137e-02
13.0550,1.38711915e-02
13.0600,1.76743052e-02
13.0650,2.15058660e-02
13.0700,2.51338600e-02
13.0750,2.84997496e-02
13.0800,3.14760292e-02
13.0850,3.39653836e-02
13.0900,3.58182120e-02
13.0950,3.70754719e-02
13.1000,3.80079985e-02
13.1050,3.87757060e-02
13.1100,3.94452449e-02
13.1150,3.98790710e-02
13.1200,3.98005903e-02
13.1250,3.91234963e-02
13.1300,3.78273409e-02
13.1350,3.63712899e-02
13.1400,3.49552144e-02
13.1450,3.35558180e-02
13.1500,3.21785586e-02
13.1550,3.08251387e-02
13.1600,2.94775228e-02
13.1650,2.81117558e-02
13.1700,2.66728792e-02
13.1750,2.51334818e-02
13.1800,2.34589898e-02
13.1850,2.15615586e-02
13.1900,1.92949013e-02
13.1950,1.66359858e-02
13.2000,1.37848176e-02
13.2050,1.15603973e-02
13.2100,1.11135155e-02
13.2150,1.07952527e-02
13.2200,1.04149026e-02
13.2250,9.80520156e-03
13.2300,8.98798057e-03
13.2350,8.36691647e-03
13.2400,8.30329579e-03
13.2450,8.58046062e-03
13.2500,8.86097607e-03
13.2550,9.11273200e-03
13.2600,9.23095596e-03
13.2650,9.07674889e-03
13.2700,8.47147206e-03
13.2750,7.51971811e-03
13.2800,6.35473884e-03
13.2850,5.58092079e-03
13.2900,5.20930379e-03
13.2950,4.58381138e-03
13.3000,4.27484205e-03
13.3050,4.34504043e-03
13.3100,4.63561111e-03
13.3150,4.77356346e-03
13.3200,4.80483380e-03
13.3250,4.74440347e-03
13.3300,4.59134417e-03
13.3350,4.38625531e-03
13.3400,4.26509253e-03
13.3450,4.51426618e-03
13.3500,4.50425054e-03
13.3550,4.25485438e-03
13.3600,4.11612170e-03
13.3650,3.95061856e-03
13.3700,3.56292726e-03
13.3750,3.15294761e-03
13.3800,3.02982798e-03
13.3850,3.20818339e-03
13.3900,3.71009484e-03
13.3950,4.35647818e-03
13.4000,4.88800032e-03
13.4050,5.12644791e-03
13.4100,5.87095874e-03
13.4150,7.04448253e-03
13.4200,8.02315173e-03
13.4250,8.79293396e-03
13.4300,9.48346063e-03
13.4350,1.01970671e-02
13.4400,1.09505245e-02
13.4450,1.16790313e-02
13.4500,1.22767529e-02
13.4550,1.27088161e-02
13.4600,1.29464838e-02
13.4650,1.32333576e-02
13.4700,1.36829981e-02
13.4750,1.39779650e-02
13.4800,1.39879321e-02
13.4850,1.37226270e-02
13.4900,1.33180727e-02
13.4950,1.34556405e-02
13.5000,1.35293406e-02
13.5050,1.35212735e-02
13.5100,1.34162296e-02
13.5150,1.32224403e-02
13.5200,1.29635664e-02
13.5250,1.26483123e-02
13.5300,1.22849332e-02
13.5350,1.18556381e-02
13.5400,1.12551025e-02
13.5450,1.03852358e-02
13.5500,9.13690889e-03
13.5550,7.46021923e-03
13.5600,5.44534580e-03
13.5650,4.62138913e-03
13.5700,4.27403589e-03
13.5750,3.78996488e-03
13.5800,3.18180630e-03
13.5850,3.15617843e-03
13.5900,3.69536417e-03
13.5950,4.00637738e-03
13.6000,4.12682869e-03
13.6050,4.12394700e-03
13.6100,4.08819302e-03
13.6150,3.94803453e-03
13.6200,3.56692944e-03
13.6250,3.27413798e-03
13.6300,3.57823634e-03
13.6350,4.08759218e-03
13.6400,4.57173691e-03
13.6450,4.74992698e-03
13.6500,4.54562046e-03
13.6550,4.92658217e-03
13.6600,6.57875905e-03
13.6650,8.38119530e-03
13.6700,1.02747551e-02
13.6750,1.22113662e-02
13.6800,1.40751593e-02
13.6850,1.58204284e-02
13.6900,1.73727502e-02
13.6950,1.87203820e-02
13.7000,1.98794667e-02
13.7050,2.08828298e-02
13.7100,2.17697890e-02
13.7150,2.25206252e-02
13.7200,2.30411151e-02
13.7250,2.32584546e-02
13.7300,2.30747763e-02
13.7350,2.24785061e-02
13.7400,2.14811569e-02
13.7450,2.01173222e-02
13.7500,1.84910178e-02
13.7550,1.66748896e-02
13.7600,1.48057421e-02
13.7650,1.29436514e-02
13.7700,1.11348454e-02
13.7750,9.35589780e-03
13.7800,7.55585227e-03
13.7850,5.70484481e-03
13.7900,3.81259157e-03
13.7950,4.07262924e-03
13.8000,4.40572071e-03
13.8050,4.95303330e-03
13.8100,6.10300056e-03
13.8150,7.05321948e-03
13.8200,7.11325646e-03
13.8250,6.25896877e-03
13.8300,5.27425470e-03
13.8350,4.58607094e-03
13.8400,4.22245854e-03
13.8450,4.11240587e-03
13.8500,4.02811719e-03
13.8550,3.89134276e-03
13.8600,3.71719673e-03
13.8650,4.58185200e-03
13.8700,6.14104386e-03
13.8750,7.63016999e-03
13.8800,8.91512325e-03
13.8850,9.97778920e-03
13.8900,1.08591055e-02
13.8950,1.16113114e-02
13.9000,1.22357346e-02
13.9050,1.26930644e-02
13.9100,1.28996023e-02
13.9150,1.28353701e-02
13.9200,1.25086240e-02
13.9250,1.19459653e-02
13.9300,1.11981290e-02
13.9350,1.02920950e-02
13.9400,9.29026761e-03
13.9450,8.21851656e-03
13.9500,7.09617566e-03
13.9550,5.94294386e-03
13.9600,4.92124629e-03
13.9650,4.10392678e-03
13.9700,3.49533952e-03
13.9750,3.40410178e-03
13.9800,3.76380230e-03
13.9850,3.92575258e-03
13.9900,3.79286816e-03
13.9950,3.35491736e-03
14.0000,2.67366209e-03
14.0050,2.66387099e-03
14.0100,3.18629816e-03
14.0150,3.80569849e-03
14.0200,4.44254734e-03
14.0250,5.06417233e-03
14.0300,5.58908237e-03
14.0350,5.95791402e-03
14.0400,6.11772998e-03
14.0450,6.02875914e-03
14.0500,5.63041702e-03
14.0550,4.92528492e-03
14.0600,4.05329087e-03
14.0650,3.76941764e-03
14.0700,3.97451298e-03
14.0750,4.21619562e-03
14.0800,4.43775459e-03
14.0850,4.53230104e-03
14.0900,4.23079403e-03
14.0950,3.61380400e-03
14.1000,3.76733638e-03
14.1050,4.08695553e-03
14.1100,4.30698829e-03
14.1150,4.39161137e-03
14.1200,5.79923448e-03
14.1250,7.48562831e-03
14.1300,9.31407577e-03
14.1350,1.11608946e-02
14.1400,1.26102053e-02
14.1450,1.33556060e-02
14.1500,1.31597806e-02
14.1550,1.22584629e-02
14.1600,1.11906273e-02
14.1650,1.00829480e-02
14.1700,8.95758122e-03
14.1750,9.23030863e-03
14.1800,1.16146964e-02
14.1850,1.40536975e-02
14.1900,1.65131984e-02
14.1950,1.89518271e-02
14.2000,2.12417979e-02
14.2050,2.33153609e-02
14.2100,2.50825257e-02
14.2150,2.64982918e-02
14.2200,2.73839735e-02
14.2250,2.75077141e-02
14.2300,2.64794944e-02
14.2350,2.44120760e-02
14.2400,2.16657965e-02
14.2450,1.84473270e-02
14.2500,1.49745371e-02
14.2550,1.13166300e-02
14.2600,7.87152069e-03
14.2650,5.59182009e-03
14.2700,4.55169944e-03
14.2750,3.68590075e-03
14.2800,4.18706432e-03
14.2850,4.53795290e-03
14.2900,4.96848916e-03
14.2950,6.12884350e-03
14.3000,7.02885522e-03
14.3050,7.75420943e-03
14.3100,8.18377248e-03
14.3150,8.24025898e-03
14.3200,7.77371191e-03
14.3250,6.81013761e-03
14.3300,5.45237992e-03
14.3350,4.96314318e-03
14.3400,5.16584859e-03
14.3450,5.03281007e-03
14.3500,4.81768478e-03
14.3550,7.32784347e-03
14.3600,1.01445440e-02
14.3650,1.28334078e-02
14.3700,1.50694997e-02
14.3750,1.68148729e-02
14.3800,1.80398025e-02
14.3850,1.86865012e-02
14.3900,1.86328815e-02
14.3950,1.79179199e-02
14.4000,1.66088775e-02
14.4050,1.48003118e-02
14.4100,1.26376857e-02
14.4150,1.01996704e-02
14.4200,7.64955576e-03
14.4250,5.07352018e-03
14.4300,3.83158799e-03
14.4350,4.07570987e-03
14.4400,4.54601143e-03
14.4450,4.94204172e-03
14.4500,5.17742884e-03
14.4550,6.24825052e-03
14.4600,7.37541918e-03
14.4650,8.19471727e-03
14.4700,9.27583042e-03
14.4750,1.10079092e-02
14.4800,1.24355785e-02
14.4850,1.32814897e-02
14.4900,1.33294454e-02
14.4950,1.28223526e-02
14.5000,1.23817254e-02
14.5050,1.21662972e-02
14.5100,1.21369613e-02
14.5150,1.21226073e-02
14.5200,1.18355752e-02
14.5250,1.37736244e-02
14.5300,1.66741661e-02
14.5350,1.94606419e-02
14.5400,2.19644193e-02
14.5450,2.40737606e-02
14.5500,2.55896873e-02
14.5550,2.65042475e-02
14.5600,2.68041646e-02
14.5650,2.65614902e-02
14.5700,2.59168458e-02
14.5750,2.49298308e-02
14.5800,2.37091309e-02
14.5850,2.23871363e-02
14.5900,2.09885023e-02
14.5950,1.95487401e-02
14.6000,1.82100536e-02
14.6050,1.70765629e-02
14.6100,1.62525068e-02
14.6150,1.57061864e-02
14.6200,1.54079402e-02
14.6250,1.53948397e-02
14.6300,1.56696832e-02
14.6350,1.61288308e-02
14.6400,1.65306637e-02
14.6450,1.67726484e-02
14.6500,1.67286470e-02
14.6550,1.63711248e-02
14.6600,1.56461498e-02
14.6650,1.45245630e-02
14.6700,1.29754239e-02
14.6750,1.10137859e-02
14.6800,8.70727962e-03
14.6850,6.17854815e-03
14.6900,5.17454064e-03
14.6950,4.35545893e-03
14.7000,3.45857641e-03
14.7050,5.16622587e-03
14.7100,6.27509848e-03
14.7150,6.40744714e-03
14.7200,6.43158837e-03
14.7250,6.51433325e-03
14.7300,6.64565907e-03
14.7350,6.53132305e-03
14.7400,5.96846564e-03
14.7450,5.60758487e-03
14.7500,5.89197373e-03
14.7550,6.62588340e-03
14.7600,8.20493874e-03
14.7650,9.24830808e-03
14.7700,9.54146569e-03
14.7750,9.26522286e-03
14.7800,8.90737713e-03
14.7850,9.15125085e-03
14.7900,1.17283290e-02
14.7950,1.45394231e-02
14.8000,1.73315616e-02
14.8050,1.99802099e-02
14.8100,2.23505921e-02
14.8150,2.44453557e-02
14.8200,2.62656980e-02
14.8250,2.78062084e-02
14.8300,2.90408333e-02
14.8350,2.99373053e-02
14.8400,3.03863528e-02
14.8450,3.03012059e-02
14.8500,2.95240150e-02
14.8550,2.80091066e-02
14.8600,2.56675459e-02
14.8650,2.25427285e-02
14.8700,1.89585586e-02
14.8750,1.51918558e-02
14.8800,1.16662999e-02
14.8850,8.50012523e-03
14.8900,5.83069254e-03
14.8950,3.56449500e-03
14.9000,2.91675659e-03
14.9050,3.59458338e-03
14.9100,4.15599610e-03
14.9150,4.51902901e-03
14.9200,5.41392000e-03
14.9250,6.07483385e-03
14.9300,5.91440523e-03
14.9350,4.92255481e-03
14.9400,3.92482984e-03
14.9450,3.81284218e-03
14.9500,3.81664618e-03
14.9550,3.71549153e-03
14.9600,3.48825595e-03
14.9650,3.89690919e-03
14.9700,4.94474814e-03
