# element_index,element_tag - element_index is the column position in solid_strain.txt / solid_stress.txt / solid_*.txt
462,5439
463,5440
464,5441
465,5442
466,5443
467,5444
468,5445
469,5446
470,5447
471,5448
472,5449
473,5450
474,5451
475,5452
476,5453
477,5454
478,5455
479,5456
480,5457
481,5458
482,5459
483,5460
484,5461
485,5462
486,5463
487,5464
488,5465
489,5466
490,5467
491,5468
492,5469
493,5470
494,5471
495,5472
496,5473
497,5474
498,5475
499,5476
500,5477
501,5478
502,5479
503,5480
504,5481
505,5482
506,5483
507,5484
508,5485
509,5486
510,5487
511,5488
512,5489
513,5490
514,5491
515,5492
516,5493
517,5494
518,5495
519,5496
520,5497
521,5498
522,5499
523,5500
524,5501
525,5502
526,5503
527,5504
528,5505
529,5506
530,5507
531,5508
532,5509
533,5510
534,5511
535,5512
536,5513
537,5514
538,5515
539,5516
540,5517
541,5518
542,5519
543,5520
544,5521
545,5522
546,5523
547,5524
548,5525
549,5526
550,5527
551,5528
552,5529
553,5530
554,5531
555,5532
556,5533
557,5534
558,5535
559,5536
560,5537
561,5538
562,5539
563,5540
564,5541
565,5542
566,5543
567,5544
568,5545
569,5546
570,5547
571,5548
572,5549
573,5550
574,5551
575,5552
576,5553
577,5554
578,5555
579,5556
580,5557
581,5558
582,5559
583,5560
584,5561
585,5562
586,5563
587,5564
588,5565
589,5566
590,5567
591,5568
592,5569
593,5570
594,5571
595,5572
596,5573
597,5574
598,5575
599,5576
600,5577
601,5578
602,5579
603,5580
604,5581
605,5582
606,5583
607,5584
608,5585
609,5586
610,5587
611,5588
612,5589
613,5590
614,5591
615,5592
616,5593
617,5594
618,5595
619,5596
620,5597
621,5598
622,5599
623,5600
624,5601
625,5602
626,5603
627,5604
628,5605
629,5606
630,5607
631,5608
632,5609
633,5610
634,5611
635,5612
636,5613
637,5614
638,5615
639,5616
640,5617
641,5618
642,5619
643,5620
644,5621
645,5622
646,5623
647,5624
648,5625
649,5626
650,5627
651,5628
652,5629
653,5630
654,5631
655,5632
656,5633
657,5634
658,5635
659,5636
660,5637
661,5638
662,5639
663,5640
664,5641
665,5642
666,5643
667,5644
668,5645
669,5646
670,5647
671,5648
672,5649
673,5650
674,5651
675,5652
676,5653
677,5654
678,5655
679,5656
680,5657
681,5658
682,5659
683,5660
684,5661
685,5662
686,5663
687,5664
688,5665
689,5666
690,5667
691,5668
692,5669
693,5670
694,5671
695,5672
696,5673
697,5674
698,5675
699,5676
700,5677
701,5678
702,5679
703,5680
704,5681
705,5682
706,5683
707,5684
708,5685
709,5686
710,5687
711,5688
712,5689
713,5690
714,5691
715,5692
716,5693
717,5694
718,5695
719,5696
720,5697
721,5698
722,5699
723,5700
724,5701
725,5702
726,5703
727,5704
728,5705
729,5706
730,5707
731,5708
732,5709
733,5710
734,5711
735,5712
736,5713
737,5714
738,5715
739,5716
740,5717
741,5718
742,5719
743,5720
744,5721
745,5722
746,5723
747,5724
748,5725
749,5726
750,5727
751,5728
752,5729
753,5730
754,5731
755,5732
756,5733
757,5734
758,5735
759,5736
760,5737
761,5738
762,5739
