time_s,Rd_m,drift_ratio,BS_N,BS_over_W,BS_clean_N,BS_clean_over_W,spike_flag,cumulative_dissipated_energy_clean_J
15.7250,-1.37485000e-02,-9.05944392e-04,7.375108e+05,8.321543e-02,9.065942e+05,1.022936e-01,0,3.200997e+06
15.7300,-1.34388000e-02,-8.85537004e-04,7.390594e+05,8.339016e-02,9.366309e+05,1.056827e-01,0,3.201282e+06
15.7350,-1.29502000e-02,-8.53341169e-04,7.338460e+05,8.280192e-02,9.469154e+05,1.068431e-01,0,3.201742e+06
15.7400,-1.22456000e-02,-8.06912219e-04,1.772579e+06,2.000051e-01,9.297066e+05,1.049014e-01,0,3.202403e+06
15.7450,-1.13206000e-02,-7.45960220e-04,2.775782e+07,3.131993e+00,8.807472e+05,9.937719e-02,1,3.203241e+06
15.7500,-1.01905000e-02,-6.71493350e-04,5.865929e+05,6.618694e-02,8.001636e+05,9.028472e-02,0,3.204190e+06
15.7550,-8.87876000e-03,-5.85057485e-04,4.842556e+05,5.463993e-02,6.922040e+05,7.810333e-02,0,3.205169e+06
15.7600,-7.43008000e-03,-4.89598088e-04,3.951211e+05,4.458263e-02,5.639463e+05,6.363165e-02,0,3.206079e+06
15.7650,-5.86181000e-03,-3.86258421e-04,-1.046753e+08,-1.181081e+01,4.235672e+05,4.779228e-02,1,3.206853e+06
15.7700,-4.20683000e-03,-2.77205080e-04,2.390129e+05,2.696850e-02,2.788277e+05,3.146092e-02,0,3.207435e+06
15.7750,-2.48747000e-03,-1.63909481e-04,2.049059e+05,2.312011e-02,1.361664e+05,1.536404e-02,0,3.207791e+06
15.7800,-7.56940000e-04,-4.98778447e-05,-4.994085e+06,-5.634967e-01,4.272396e+02,4.820665e-05,1,3.207910e+06
15.7850,1.20510000e-03,7.94089237e-05,1.149268e+05,1.296752e-02,-1.249981e+05,-1.410389e-02,0,3.208032e+06
15.7900,2.66014000e-03,1.75287407e-04,-6.364663e+05,-7.181429e-02,-2.379007e+05,-2.684301e-02,0,3.208296e+06
15.7950,4.23739000e-03,2.79218803e-04,-4.116511e+06,-4.644776e-01,-3.370259e+05,-3.802759e-02,1,3.208749e+06
15.8000,5.45860000e-03,3.59689280e-04,-1.962788e+05,-2.214669e-02,-4.218913e+05,-4.760319e-02,0,3.209213e+06
15.8050,6.34072000e-03,4.17815742e-04,-3.556393e+05,-4.012779e-02,-4.926094e+05,-5.558251e-02,0,3.209616e+06
15.8100,6.96175000e-03,4.58737926e-04,-5.743792e+05,-6.480883e-02,-5.497397e+05,-6.202868e-02,0,3.209940e+06
15.8150,7.39475000e-03,4.87270051e-04,-6.700194e+05,-7.560018e-02,-5.942408e+05,-6.704987e-02,0,3.210187e+06
15.8200,7.73232000e-03,5.09513906e-04,-7.601850e+05,-8.577382e-02,-6.274936e+05,-7.080188e-02,0,3.210393e+06
15.8250,7.97312000e-03,5.25381194e-04,-8.103998e+05,-9.143970e-02,-6.512352e+05,-7.348071e-02,0,3.210547e+06
15.8300,8.08839000e-03,5.32976802e-04,-8.608859e+05,-9.713619e-02,-6.672203e+05,-7.528435e-02,0,3.210623e+06
15.8350,8.05079000e-03,5.30499186e-04,-1.453727e+05,-1.640281e-02,-6.765827e+05,-7.634074e-02,0,3.210649e+06
15.8400,7.82408000e-03,5.15560345e-04,2.794642e+06,3.153274e-01,-6.791223e+05,-7.662728e-02,1,3.210802e+06
15.8450,7.43915000e-03,4.90195747e-04,-8.125626e+05,-9.168374e-02,-6.729071e+05,-7.592601e-02,0,3.211063e+06
15.8500,6.96053000e-03,4.58657535e-04,-7.324631e+05,-8.264588e-02,-6.545058e+05,-7.384973e-02,0,3.211380e+06
15.8550,6.41127000e-03,4.22464567e-04,-6.550046e+05,-7.390602e-02,-6.198565e+05,-6.994016e-02,0,3.211730e+06
15.8600,5.81282000e-03,3.83030271e-04,-5.927464e+05,-6.688125e-02,-5.654899e+05,-6.380583e-02,0,3.212085e+06
15.8650,5.15488000e-03,3.39675938e-04,-5.295916e+05,-5.975532e-02,-4.897210e+05,-5.525660e-02,0,3.212432e+06
15.8700,4.40398000e-03,2.90196093e-04,-4.369717e+05,-4.930475e-02,-3.935014e+05,-4.439987e-02,0,3.212764e+06
15.8750,3.54562000e-03,2.33635273e-04,-3.173441e+05,-3.580683e-02,-2.807503e+05,-3.167784e-02,0,3.213053e+06
15.8800,2.58056000e-03,1.70043558e-04,-1.837294e+05,-2.073071e-02,-1.581010e+05,-1.783898e-02,0,3.213265e+06
15.8850,1.54844000e-03,1.02032988e-04,9.716056e+06,1.096290e+00,-3.410839e+04,-3.848546e-03,1,3.213364e+06
15.8900,6.01302000e-04,3.96222261e-05,1.206771e+05,1.361634e-02,8.193780e+04,9.245274e-03,0,3.213387e+06
15.8950,5.80522000e-04,3.82529476e-05,5.197836e+06,5.864865e-01,1.813677e+05,2.046423e-02,1,3.213389e+06
15.9000,-9.87864000e-04,-6.50943631e-05,9.247733e+07,1.043448e+01,2.573841e+05,2.904138e-02,1,3.213733e+06
15.9050,-1.61466000e-03,-1.06396492e-04,4.073625e+05,4.596386e-02,3.059564e+05,3.452193e-02,0,3.213910e+06
15.9100,-2.12677000e-03,-1.40141496e-04,2.339871e+07,2.640143e+00,3.261646e+05,3.680207e-02,1,3.214072e+06
15.9150,-2.55295000e-03,-1.68224223e-04,3.261125e+05,3.679620e-02,3.199216e+05,3.609765e-02,0,3.214210e+06
15.9200,-2.93034000e-03,-1.93091980e-04,2.415947e+05,2.725981e-02,2.911516e+05,3.285146e-02,0,3.214325e+06
15.9250,-3.26362000e-03,-2.15053150e-04,1.566585e+05,1.767622e-02,2.446508e+05,2.760464e-02,0,3.214414e+06
15.9300,-3.54857000e-03,-2.33829661e-04,8.369943e+04,9.444043e-03,1.849496e+05,2.086839e-02,0,3.214475e+06
15.9350,-3.76978000e-03,-2.48406084e-04,5.975196e+04,6.741983e-03,1.154968e+05,1.303183e-02,0,3.214509e+06
15.9400,-3.91815000e-03,-2.58182785e-04,-2.058069e+06,-2.322177e-01,3.838009e+04,4.330534e-03,1,3.214520e+06
15.9450,-4.01641000e-03,-2.64657535e-04,-3.035348e+07,-3.424869e+00,-4.537379e+04,-5.119653e-03,1,3.214520e+06
15.9500,-4.12744000e-03,-2.71973751e-04,-6.050909e+04,-6.827412e-03,-1.350604e+05,-1.523925e-02,0,3.214530e+06
15.9550,-4.27418000e-03,-2.81643045e-04,-1.437941e+05,-1.622469e-02,-2.293963e+05,-2.588343e-02,0,3.214557e+06
15.9600,-4.43777000e-03,-2.92422653e-04,-2.563300e+05,-2.892244e-02,-3.257710e+05,-3.675766e-02,0,3.214602e+06
15.9650,-4.57854000e-03,-3.01698559e-04,-3.947807e+05,-4.454422e-02,-4.199099e+05,-4.737962e-02,0,3.214655e+06
15.9700,-4.66201000e-03,-3.07198736e-04,-5.239555e+05,-5.911938e-02,-5.060673e+05,-5.710100e-02,0,3.214694e+06
15.9750,-4.71823000e-03,-3.10903299e-04,-1.810859e+06,-2.043243e-01,-5.777029e+05,-6.518385e-02,1,3.214724e+06
15.9800,-4.83408000e-03,-3.18537125e-04,-9.210964e+06,-1.039299e+00,-6.284556e+05,-7.091042e-02,1,3.214794e+06
15.9850,-5.02838000e-03,-3.31340340e-04,-7.443164e+05,-8.398332e-02,-6.531540e+05,-7.369722e-02,0,3.214918e+06
15.9900,-5.26934000e-03,-3.47218171e-04,-7.118534e+05,-8.032043e-02,-6.486067e+05,-7.318413e-02,0,3.215075e+06
15.9950,-5.51324000e-03,-3.63289731e-04,-6.258884e+05,-7.062076e-02,-6.139853e+05,-6.927770e-02,0,3.215229e+06
16.0000,-5.67512000e-03,-3.73956660e-04,-5.198779e+05,-5.865929e-02,-5.507399e+05,-6.214154e-02,0,3.215324e+06
16.0050,-5.73496000e-03,-3.77899760e-04,-4.033652e+05,-4.551284e-02,-4.621264e+05,-5.214303e-02,0,3.215354e+06
16.0100,-5.68852000e-03,-3.74839640e-04,-2.868392e+05,-3.236488e-02,-3.525412e+05,-3.977822e-02,0,3.215373e+06
16.0150,-5.55744000e-03,-3.66202248e-04,-1.780226e+05,-2.008679e-02,-2.268919e+05,-2.560086e-02,0,3.215411e+06
16.0200,-5.38724000e-03,-3.54987080e-04,-7.557746e+04,-8.527618e-03,-9.018689e+04,-1.017604e-02,0,3.215438e+06
16.0250,-5.19878000e-03,-3.42568687e-04,2.650484e+04,2.990616e-03,5.258813e+04,5.933668e-03,0,3.215441e+06
16.0300,-5.02123000e-03,-3.30869197e-04,1.447708e+05,1.633490e-02,1.963617e+05,2.215605e-02,0,3.215463e+06
16.0350,-4.84354000e-03,-3.19160483e-04,2.799638e+05,3.158911e-02,3.357890e+05,3.788803e-02,0,3.215511e+06
16.0400,-4.64915000e-03,-3.06351338e-04,4.227275e+05,4.769754e-02,4.651659e+05,5.248599e-02,0,3.215588e+06
16.0450,-4.43828000e-03,-2.92456259e-04,5.651900e+05,6.377199e-02,5.785838e+05,6.528324e-02,0,3.215699e+06
16.0500,-4.20857000e-03,-2.77319736e-04,6.848749e+05,7.727637e-02,6.703688e+05,7.563961e-02,0,3.215842e+06
16.0550,-3.95542000e-03,-2.60638656e-04,2.688496e+07,3.033506e+00,7.357397e+05,8.301559e-02,1,3.216020e+06
16.0600,-3.67290000e-03,-2.42022268e-04,8.199792e+05,9.252057e-02,7.715296e+05,8.705386e-02,0,3.216233e+06
16.0650,-3.35812000e-03,-2.21280138e-04,2.556968e+08,2.885099e+01,7.767798e+05,8.764626e-02,1,3.216477e+06
16.0700,-3.00570000e-03,-1.98057756e-04,8.223426e+05,9.278724e-02,7.530255e+05,8.496600e-02,0,3.216746e+06
16.0750,-2.61248000e-03,-1.72146896e-04,7.247701e+05,8.177786e-02,7.041587e+05,7.945222e-02,0,3.217033e+06
16.0800,-2.16827000e-03,-1.42876099e-04,2.113540e+08,2.384767e+01,6.358528e+05,7.174507e-02,1,3.217330e+06
16.0850,-1.66764000e-03,-1.09887559e-04,5.203651e+05,5.871427e-02,5.546531e+05,6.258308e-02,0,3.217628e+06
16.0900,1.09358000e-03,7.20604188e-05,3.904613e+05,4.405685e-02,4.669395e+05,5.268611e-02,0,3.219039e+06
16.0950,9.60603000e-04,6.32980253e-05,1.300318e+07,1.467186e+00,3.780173e+05,4.265276e-02,1,3.219095e+06
16.1000,9.74783000e-04,6.42324030e-05,2.333084e+05,2.632485e-02,2.915696e+05,3.289863e-02,0,3.219100e+06
16.1050,1.36131000e-03,8.97022337e-05,1.925807e+05,2.172942e-02,2.096122e+05,2.365114e-02,0,3.219196e+06
16.1100,2.32014000e-03,1.52883429e-04,1.623015e+05,1.831294e-02,1.329447e+05,1.500052e-02,0,3.219361e+06
16.1150,3.19265000e-03,2.10376649e-04,1.294541e+05,1.460667e-02,6.195040e+04,6.990039e-03,0,3.219446e+06
16.1200,3.86127000e-03,2.54434731e-04,7.370156e+04,8.315955e-03,-2.515204e+03,-2.837976e-04,0,3.219466e+06
16.1250,4.33110000e-03,2.85393734e-04,4.135897e+02,4.666650e-05,-5.843520e+04,-6.593409e-03,0,3.219480e+06
16.1300,4.67063000e-03,3.07766742e-04,-7.172545e+04,-8.092985e-03,-1.023713e+05,-1.155084e-02,0,3.219507e+06
16.1350,4.90603000e-03,3.23278202e-04,-1.321151e+05,-1.490692e-02,-1.297363e+05,-1.463851e-02,0,3.219535e+06
16.1400,5.04349000e-03,3.32335999e-04,-1.648287e+05,-1.859809e-02,-1.355496e+05,-1.529444e-02,0,3.219553e+06
16.1450,5.07044000e-03,3.34111844e-04,-4.447313e+07,-5.018029e+00,-1.154940e+05,-1.303152e-02,1,3.219556e+06
16.1500,4.98736000e-03,3.28637366e-04,-1.348632e+05,-1.521700e-02,-6.701872e+04,-7.561911e-03,0,3.219564e+06
16.1550,4.81413000e-03,3.17222539e-04,-4.261464e+04,-4.808330e-03,9.777090e+03,1.103177e-03,0,3.219569e+06
16.1600,4.58942000e-03,3.02415486e-04,8.052962e+04,9.086385e-03,1.116866e+05,1.260191e-02,0,3.219582e+06
16.1650,4.33029000e-03,2.85340360e-04,3.648940e+06,4.117202e-01,2.324699e+05,2.623023e-02,1,3.219627e+06
16.1700,4.06605000e-03,2.67928516e-04,3.840975e+05,4.333881e-02,3.634416e+05,4.100814e-02,0,3.219706e+06
16.1750,3.80714000e-03,2.50867886e-04,5.415115e+05,6.110027e-02,4.944394e+05,5.578899e-02,0,3.219817e+06
16.1800,3.56769000e-03,2.35089555e-04,5.331989e+06,6.016234e-01,6.149720e+05,6.938903e-02,1,3.219950e+06
16.1850,3.34848000e-03,2.20644920e-04,1.837033e+06,2.072776e-01,7.153328e+05,8.071302e-02,1,3.220095e+06
16.1900,3.14781000e-03,2.07421960e-04,8.292644e+05,9.356825e-02,7.875029e+05,8.885618e-02,0,3.220246e+06
16.1950,2.96349000e-03,1.95276368e-04,1.536880e+07,1.734105e+00,8.257382e+05,9.317038e-02,1,3.220395e+06
16.2000,2.78328000e-03,1.83401601e-04,8.221475e+05,9.276523e-02,8.268103e+05,9.329135e-02,0,3.220544e+06
16.2050,2.59867000e-03,1.71236900e-04,7.711020e+05,8.700562e-02,7.899400e+05,8.913116e-02,0,3.220693e+06
16.2100,2.41058000e-03,1.58842887e-04,5.684529e+06,6.414015e-01,7.165152e+05,8.084643e-02,1,3.220835e+06
16.2150,2.22822000e-03,1.46826448e-04,5.966914e+05,6.732638e-02,6.097050e+05,6.879474e-02,0,3.220956e+06
16.2200,2.05835000e-03,1.35633025e-04,4.694106e+05,5.296493e-02,4.740720e+05,5.349088e-02,0,3.221048e+06
16.2250,1.89775000e-03,1.25050440e-04,3.181429e+05,3.589696e-02,3.152441e+05,3.556989e-02,0,3.221111e+06
16.2300,1.73829000e-03,1.14542974e-04,1.435717e+05,1.619960e-02,1.396638e+05,1.575866e-02,0,3.221147e+06
16.2350,1.58200000e-03,1.04244392e-04,-5.168012e+04,-5.831214e-03,-4.560960e+04,-5.146260e-03,0,3.221155e+06
16.2400,1.42839000e-03,9.41224068e-05,-2.557906e+05,-2.886158e-02,-2.330861e+05,-2.629977e-02,0,3.221176e+06
16.2450,1.27214000e-03,8.38264610e-05,-2.421597e+05,-2.732356e-02,-4.150726e+05,-4.683381e-02,0,3.221227e+06
16.2500,1.10446000e-03,7.27773461e-05,-6.378341e+05,-7.196862e-02,-5.839844e+05,-6.589261e-02,0,3.221310e+06
16.2550,9.22910000e-04,6.08142808e-05,-7.906079e+05,-8.920652e-02,-7.327567e+05,-8.267901e-02,0,3.221430e+06
16.2600,7.22862000e-04,4.76323072e-05,-9.024246e+05,-1.018231e-01,-8.553011e+05,-9.650604e-02,0,3.221589e+06
16.2650,-7.90336000e-04,-5.20784425e-05,-9.755078e+05,-1.100693e-01,-9.468958e+05,-1.068409e-01,0,3.222952e+06
16.2700,-8.97472000e-04,-5.91380678e-05,-1.010748e+06,-1.140456e-01,-1.004388e+06,-1.133280e-01,0,3.223057e+06
16.2750,-9.58856000e-04,-6.31829084e-05,-1.002096e+08,-1.130693e+01,-1.026158e+06,-1.157843e-01,1,3.223119e+06
16.2800,-9.68039000e-04,-6.37880135e-05,-9.997751e+05,-1.128075e-01,-1.011875e+06,-1.141727e-01,0,3.223128e+06
16.2850,-1.55206000e-03,-1.02271524e-04,-9.386023e+05,-1.059052e-01,-9.621628e+05,-1.085636e-01,0,3.223705e+06
16.2900,-2.32896000e-03,-1.53464614e-04,-1.574561e+07,-1.776622e+00,-8.782886e+05,-9.909979e-02,1,3.224420e+06
16.2950,-3.05525000e-03,-2.01322806e-04,-7.392251e+05,-8.340886e-02,-7.620016e+05,-8.597879e-02,0,3.225016e+06
16.3000,-3.70749000e-03,-2.44301544e-04,-1.051584e+07,-1.186532e+00,-6.155770e+05,-6.945730e-02,1,3.225465e+06
16.3050,-4.27951000e-03,-2.81994260e-04,-4.494331e+05,-5.071081e-02,-4.420731e+05,-4.988036e-02,0,3.225767e+06
16.3100,-4.75155000e-03,-3.13098889e-04,-2.701281e+05,-3.047932e-02,-2.457287e+05,-2.772626e-02,0,3.225930e+06
16.3150,-5.12269000e-03,-3.37554808e-04,-7.555117e+04,-8.524652e-03,-3.237585e+04,-3.653058e-03,0,3.225981e+06
16.3200,-5.39754000e-03,-3.55665789e-04,1.487874e+05,1.678810e-02,1.902889e+05,2.147083e-02,0,3.226003e+06
16.3250,-5.59385000e-03,-3.68601450e-04,3.918620e+05,4.421490e-02,4.127173e+05,4.656806e-02,0,3.226062e+06
16.3300,-5.74588000e-03,-3.78619323e-04,6.198213e+05,6.993619e-02,6.238916e+05,7.039545e-02,0,3.226141e+06
16.3350,-5.84147000e-03,-3.84918136e-04,8.166721e+05,9.214742e-02,8.120813e+05,9.162943e-02,0,3.226210e+06
16.3400,-5.86313000e-03,-3.86345401e-04,9.449118e+05,1.066171e-01,9.659000e+05,1.089852e-01,0,3.226229e+06
16.3450,-5.81192000e-03,-3.82970966e-04,9.869551e+05,1.113609e-01,1.075524e+06,1.213544e-01,0,3.226281e+06
16.3500,-5.70890000e-03,-3.76182561e-04,2.126196e+07,2.399047e+00,1.133892e+06,1.279402e-01,1,3.226395e+06
16.3550,-5.57320000e-03,-3.67240738e-04,1.439297e+06,1.623999e-01,1.137672e+06,1.283668e-01,0,3.226549e+06
16.3600,-5.43324000e-03,-3.58018206e-04,1.509007e+08,1.702655e+01,1.087744e+06,1.227333e-01,1,3.226705e+06
16.3650,-5.29395000e-03,-3.48839824e-04,8.468039e+05,9.554728e-02,9.890360e+05,1.115957e-01,0,3.226849e+06
16.3700,-5.15803000e-03,-3.39883504e-04,7.373026e+05,8.319194e-02,8.497171e+05,9.587598e-02,0,3.226974e+06
16.3750,-5.02072000e-03,-3.30835591e-04,5.979928e+05,6.747322e-02,6.800081e+05,7.672724e-02,0,3.227079e+06
16.3800,-4.85740000e-03,-3.20073775e-04,4.484127e+05,5.059567e-02,4.909582e+05,5.539620e-02,0,3.227175e+06
16.3850,-4.64213000e-03,-3.05888762e-04,3.188363e+05,3.597520e-02,2.934856e+05,3.311481e-02,0,3.227259e+06
16.3900,-4.31710000e-03,-2.84471218e-04,1.619260e+05,1.827057e-02,9.777481e+04,1.103221e-02,0,3.227323e+06
16.3950,-3.85803000e-03,-2.54221235e-04,-1.372387e+04,-1.548503e-03,-8.705277e+04,-9.822410e-03,0,3.227325e+06
16.4000,-3.24900000e-03,-2.14089779e-04,-1.992021e+05,-2.247654e-02,-2.531659e+05,-2.856542e-02,0,3.227429e+06
16.4050,-2.51086000e-03,-1.65450743e-04,-3.961897e+05,-4.470320e-02,-3.942965e+05,-4.448959e-02,0,3.227668e+06
16.4100,-1.73229000e-03,-1.14147610e-04,-5.618982e+05,-6.340056e-02,-5.061016e+05,-5.710488e-02,0,3.228019e+06
16.4150,-1.30496000e-03,-8.59891038e-05,-6.957094e+05,-7.849886e-02,-5.865318e+05,-6.618004e-02,0,3.228252e+06
16.4200,-1.05333000e-03,-6.94081832e-05,-7.962872e+05,-8.984734e-02,-6.360417e+05,-7.176639e-02,1,3.228406e+06
16.4250,-8.24552000e-04,-5.43330735e-05,-8.629128e+05,-9.736489e-02,-6.574924e+05,-7.418673e-02,1,3.228554e+06
16.4300,9.58295000e-04,6.31459418e-05,-1.024178e+07,-1.155609e+00,-6.556888e+05,-7.398323e-02,1,3.229724e+06
16.4350,1.46181000e-03,9.63245861e-05,-3.639131e+07,-4.106134e+00,-6.366286e+05,-7.183261e-02,1,3.230050e+06
16.4400,1.90372000e-03,1.25443827e-04,-8.354158e+05,-9.426233e-02,-6.066301e+05,-6.844778e-02,1,3.230324e+06
16.4450,2.28034000e-03,1.50260846e-04,-1.903342e+07,-2.147595e+00,-5.715254e+05,-6.448683e-02,1,3.230546e+06
16.4500,2.55495000e-03,1.68356012e-04,-6.351788e+05,-7.166902e-02,-5.360639e+05,-6.048560e-02,1,3.230698e+06
16.4550,2.70732000e-03,1.78396288e-04,-9.379181e+06,-1.058280e+00,-5.035956e+05,-5.682211e-02,1,3.230778e+06
16.4600,2.73552000e-03,1.80254501e-04,-4.802086e+05,-5.418329e-02,-4.760370e+05,-5.371260e-02,0,3.230791e+06
16.4650,2.66435000e-03,1.75564821e-04,-2.748092e+06,-3.100750e-01,-4.540655e+05,-5.123350e-02,1,3.230824e+06
16.4700,2.54793000e-03,1.67893435e-04,-4.422433e+05,-4.989956e-02,-4.374622e+05,-4.936009e-02,0,3.230876e+06
16.4750,2.40010000e-03,1.58152317e-04,-4.368803e+05,-4.929444e-02,-4.255134e+05,-4.801188e-02,0,3.230940e+06
16.4800,2.19785000e-03,1.44825245e-04,-4.326284e+05,-4.881469e-02,-4.173883e+05,-4.709510e-02,0,3.231025e+06
16.4850,1.89591000e-03,1.24929195e-04,-4.247750e+05,-4.792856e-02,-4.124236e+05,-4.653492e-02,0,3.231151e+06
16.4900,1.44763000e-03,9.53902084e-05,-4.168632e+05,-4.703585e-02,-4.102704e+05,-4.629197e-02,0,3.231335e+06
16.4950,8.84399000e-04,5.82766349e-05,-4.157905e+05,-4.691482e-02,-4.108858e+05,-4.636141e-02,0,3.231566e+06
16.5000,3.10631000e-04,2.04687357e-05,-4.202364e+05,-4.741646e-02,-4.143827e+05,-4.675597e-02,0,3.231803e+06
16.5050,-5.55533000e-04,-3.66063211e-05,-4.186632e+05,-4.723895e-02,-4.207801e+05,-4.747780e-02,0,3.232165e+06
16.5100,-8.31291000e-04,-5.47771335e-05,-4.136067e+05,-4.666841e-02,-4.297208e+05,-4.848661e-02,0,3.232282e+06
16.5150,-1.06959000e-03,-7.04796205e-05,-4.053427e+05,-4.573596e-02,-4.402350e+05,-4.967296e-02,0,3.232386e+06
16.5200,-1.25443000e-03,-8.26594773e-05,-4.129115e+05,-4.658997e-02,-4.506321e+05,-5.084609e-02,0,3.232468e+06
16.5250,-1.43247000e-03,-9.43912546e-05,-4.388025e+05,-4.951133e-02,-4.585808e+05,-5.174296e-02,0,3.232549e+06
16.5300,-1.82035000e-03,-1.19950240e-04,-4.669614e+05,-5.268857e-02,-4.613926e+05,-5.206023e-02,0,3.232727e+06
16.5350,-2.26538000e-03,-1.49275071e-04,1.101250e+08,1.242572e+01,-4.564580e+05,-5.150345e-02,1,3.232932e+06
16.5400,-2.68789000e-03,-1.77115967e-04,-4.884978e+05,-5.511859e-02,-4.417193e+05,-4.984044e-02,0,3.233121e+06
16.5450,-3.08900000e-03,-2.03546731e-04,-4.823557e+05,-5.442556e-02,-4.160301e+05,-4.694185e-02,0,3.233293e+06
16.5500,-3.48219000e-03,-2.29455614e-04,2.634278e+07,2.972330e+00,-3.792613e+05,-4.279313e-02,1,3.233450e+06
16.5550,-3.87281000e-03,-2.55195149e-04,3.179195e+06,3.587176e-01,-3.320766e+05,-3.746914e-02,1,3.233589e+06
16.5600,-4.25085000e-03,-2.80105737e-04,-2.801006e+05,-3.160454e-02,-2.754019e+05,-3.107437e-02,0,3.233703e+06
16.5650,-4.60436000e-03,-3.03399943e-04,-1.114520e+05,-1.257544e-02,-2.097280e+05,-2.366420e-02,0,3.233789e+06
16.5700,-4.91680000e-03,-3.23987881e-04,-1.239205e+05,-1.398230e-02,-1.344715e+05,-1.517280e-02,0,3.233843e+06
16.5750,-5.19000000e-03,-3.41990137e-04,-4.870127e+04,-5.495102e-03,-4.764971e+04,-5.376452e-03,0,3.233868e+06
16.5800,-5.43361000e-03,-3.58042587e-04,4.226332e+05,4.768690e-02,5.391208e+04,6.083052e-03,0,3.233869e+06
16.5850,-5.65670000e-03,-3.72742891e-04,1.191178e+05,1.344040e-02,1.737241e+05,1.960178e-02,0,3.233894e+06
16.5900,-5.83690000e-03,-3.84617000e-04,2.323902e+05,2.622124e-02,3.141847e+05,3.545035e-02,0,3.233938e+06
16.5950,-5.94781000e-03,-3.91925309e-04,3.580963e+05,4.040502e-02,4.748367e+05,5.357717e-02,0,3.233982e+06
16.6000,-5.95601000e-03,-3.92465641e-04,4.827409e+05,5.446902e-02,6.508480e+05,7.343702e-02,0,3.233986e+06
16.6050,-5.85331000e-03,-3.85698321e-04,5.968303e+05,6.734205e-02,8.323191e+05,9.391291e-02,0,3.234063e+06
16.6100,-5.62764000e-03,-3.70828010e-04,6.970235e+05,7.864713e-02,1.004891e+06,1.133847e-01,0,3.234270e+06
16.6150,-5.28184000e-03,-3.48041847e-04,7.853437e+05,8.861255e-02,1.151793e+06,1.299601e-01,0,3.234643e+06
16.6200,-4.83420000e-03,-3.18545033e-04,2.508404e+06,2.830303e-01,1.256979e+06,1.418285e-01,0,3.235182e+06
16.6250,-4.30505000e-03,-2.83677194e-04,2.221288e+07,2.506342e+00,1.308490e+06,1.476406e-01,1,3.235861e+06
16.6300,-3.73569000e-03,-2.46159756e-04,9.751193e+05,1.100255e-01,1.300926e+06,1.467872e-01,0,3.236603e+06
16.6350,-3.13955000e-03,-2.06877675e-04,9.814315e+05,1.107377e-01,1.236219e+06,1.394861e-01,0,3.237360e+06
16.6400,-2.54052000e-03,-1.67405160e-04,9.468349e+05,1.068341e-01,1.122669e+06,1.266739e-01,0,3.238066e+06
16.6450,-1.94368000e-03,-1.28076954e-04,1.087088e+06,1.226592e-01,9.728781e+05,1.097726e-01,0,3.238692e+06
16.6500,-1.35081000e-03,-8.90103462e-05,7.417786e+05,8.369698e-02,8.013786e+05,9.042181e-02,0,3.239218e+06
16.6550,-7.56050000e-04,-4.98191990e-05,5.793834e+05,6.537347e-02,6.225086e+05,7.023940e-02,0,3.239641e+06
16.6600,6.40956000e-04,4.22351888e-05,4.177932e+05,4.714079e-02,4.488085e+05,5.064034e-02,0,3.240389e+06
16.6650,6.96745000e-04,4.59113522e-05,-7.731273e+07,-8.723414e+00,2.900236e+05,3.272418e-02,1,3.240410e+06
16.6700,1.20713000e-03,7.95426886e-05,1.526527e+05,1.722424e-02,1.527098e+05,1.723068e-02,0,3.240523e+06
16.6750,1.90313000e-03,1.25404950e-04,5.534550e+04,6.244789e-03,4.036782e+04,4.554816e-03,0,3.240590e+06
16.6800,2.47491000e-03,1.63081852e-04,-2.369739e+04,-2.673844e-03,-4.603600e+04,-5.194372e-03,0,3.240592e+06
16.6850,2.92899000e-03,1.93003023e-04,-1.279599e+07,-1.443808e+00,-1.073324e+05,-1.211062e-02,1,3.240627e+06
16.6900,3.32470000e-03,2.19077959e-04,-1.416012e+05,-1.597726e-02,-1.453682e+05,-1.640230e-02,0,3.240677e+06
16.6950,3.70102000e-03,2.43875209e-04,-1.539257e+05,-1.736787e-02,-1.623222e+05,-1.831527e-02,0,3.240734e+06
16.7000,4.07646000e-03,2.68614473e-04,-1.404615e+05,-1.584867e-02,-1.602202e+05,-1.807810e-02,0,3.240795e+06
16.7050,4.43685000e-03,2.92362031e-04,-1.090210e+05,-1.230115e-02,-1.407005e+05,-1.587564e-02,0,3.240849e+06
16.7100,4.75410000e-03,3.13266919e-04,-8.323927e+04,-9.392122e-03,-1.050468e+05,-1.185272e-02,0,3.240888e+06
16.7150,5.01021000e-03,3.30143045e-04,6.540721e+07,7.380080e+00,-5.445838e+04,-6.144693e-03,1,3.240909e+06
16.7200,5.17080000e-03,3.40724971e-04,-2.061154e+04,-2.325658e-03,9.519320e+03,1.074092e-03,0,3.240912e+06
16.7250,5.22522000e-03,3.44310925e-04,2.714757e+04,3.063137e-03,8.453566e+04,9.538397e-03,0,3.240915e+06
16.7300,5.16708000e-03,3.40479845e-04,1.135825e+05,1.281583e-02,1.671044e+05,1.885486e-02,0,3.240922e+06
16.7350,5.01003000e-03,3.30131184e-04,2.231182e+05,2.517506e-02,2.525482e+05,2.849573e-02,0,3.240955e+06
16.7400,4.77623000e-03,3.14725154e-04,3.316171e+05,3.741729e-02,3.352965e+05,3.783246e-02,0,3.241024e+06
