time_s,cumulative_dissipated_energy_J
13.1150,2.576064e+07
13.1200,2.576071e+07
13.1250,2.576072e+07
13.1300,2.576088e+07
13.1350,2.576114e+07
13.1400,2.577368e+07
13.1450,2.581087e+07
13.1500,2.583743e+07
13.1550,2.583929e+07
13.1600,2.584260e+07
13.1650,2.591579e+07
13.1700,2.600077e+07
13.1750,2.600777e+07
13.1800,2.601449e+07
13.1850,2.602110e+07
13.1900,2.602925e+07
13.1950,2.604060e+07
13.2000,2.655051e+07
13.2050,2.708942e+07
13.2100,2.710131e+07
13.2150,2.711481e+07
13.2200,2.712782e+07
13.2250,2.713298e+07
13.2300,2.714632e+07
13.2350,2.715694e+07
13.2400,2.715769e+07
13.2450,2.715938e+07
13.2500,2.716127e+07
13.2550,2.716282e+07
13.2600,2.716381e+07
13.2650,2.716419e+07
13.2700,2.716909e+07
13.2750,2.719938e+07
13.2800,2.720216e+07
13.2850,2.721394e+07
13.2900,2.722236e+07
13.2950,2.722399e+07
13.3000,2.722594e+07
13.3050,2.722730e+07
13.3100,2.722903e+07
13.3150,2.723159e+07
13.3200,2.723390e+07
13.3250,2.723576e+07
13.3300,2.723708e+07
13.3350,2.723792e+07
13.3400,2.723834e+07
13.3450,2.724164e+07
13.3500,2.727084e+07
13.3550,2.729760e+07
13.3600,2.729762e+07
13.3650,2.729776e+07
13.3700,2.729801e+07
13.3750,2.731926e+07
13.3800,2.739533e+07
13.3850,2.744895e+07
13.3900,2.745308e+07
13.3950,2.745762e+07
13.4000,2.747309e+07
13.4050,2.748731e+07
13.4100,2.748773e+07
13.4150,2.748796e+07
13.4200,2.748804e+07
13.4250,2.749146e+07
13.4300,2.749443e+07
13.4350,2.749522e+07
13.4400,2.749635e+07
13.4450,2.749654e+07
13.4500,2.749678e+07
13.4550,2.749732e+07
13.4600,2.749803e+07
13.4650,2.749886e+07
13.4700,2.749972e+07
13.4750,2.753391e+07
13.4800,2.757086e+07
13.4850,2.757169e+07
13.4900,2.757250e+07
13.4950,2.757316e+07
13.5000,2.766926e+07
13.5050,2.777898e+07
13.5100,2.777964e+07
13.5150,2.779510e+07
13.5200,2.781286e+07
13.5250,2.781949e+07
13.5300,2.782683e+07
13.5350,2.783338e+07
13.5400,2.783598e+07
13.5450,2.783716e+07
13.5500,2.784462e+07
13.5550,2.784515e+07
13.5600,2.784552e+07
13.5650,2.784602e+07
13.5700,2.784602e+07
13.5750,2.784636e+07
13.5800,2.784677e+07
13.5850,2.784718e+07
13.5900,2.784751e+07
13.5950,2.784755e+07
13.6000,2.785791e+07
13.6050,2.786965e+07
13.6100,2.786979e+07
13.6150,2.788248e+07
13.6200,2.789600e+07
13.6250,2.789658e+07
13.6300,2.798040e+07
13.6350,2.803519e+07
13.6400,2.803537e+07
13.6450,2.803555e+07
13.6500,2.803595e+07
13.6550,2.803646e+07
13.6600,2.803658e+07
13.6650,2.803718e+07
13.6700,2.803777e+07
13.6750,2.803825e+07
13.6800,2.803867e+07
13.6850,2.803906e+07
13.6900,2.803979e+07
13.6950,2.804047e+07
13.7000,2.804068e+07
13.7050,2.804068e+07
13.7100,2.804094e+07
13.7150,2.804146e+07
13.7200,2.810036e+07
13.7250,2.814461e+07
13.7300,2.814483e+07
13.7350,2.814557e+07
13.7400,2.814760e+07
13.7450,2.814819e+07
13.7500,2.814911e+07
13.7550,2.815025e+07
13.7600,2.815147e+07
13.7650,2.815260e+07
13.7700,2.815348e+07
13.7750,2.815567e+07
13.7800,2.815574e+07
13.7850,2.815576e+07
13.7900,2.815595e+07
13.7950,2.815634e+07
13.8000,2.815683e+07
13.8050,2.815737e+07
13.8100,2.816039e+07
13.8150,2.816345e+07
13.8200,2.816442e+07
13.8250,2.820404e+07
13.8300,2.843016e+07
13.8350,2.860671e+07
13.8400,2.860714e+07
13.8450,2.860739e+07
13.8500,2.860781e+07
13.8550,2.860804e+07
13.8600,2.860808e+07
13.8650,2.860845e+07
13.8700,2.860879e+07
13.8750,2.860909e+07
13.8800,2.860916e+07
13.8850,2.861605e+07
13.8900,2.864009e+07
13.8950,2.865827e+07
13.9000,2.866327e+07
13.9050,2.866705e+07
13.9100,2.866944e+07
13.9150,2.868004e+07
13.9200,2.869339e+07
13.9250,2.869400e+07
13.9300,2.869415e+07
13.9350,2.869493e+07
13.9400,2.869707e+07
13.9450,2.871068e+07
13.9500,2.871142e+07
13.9550,2.871218e+07
13.9600,2.871306e+07
13.9650,2.871408e+07
13.9700,2.871519e+07
13.9750,2.871964e+07
13.9800,2.872508e+07
13.9850,2.872681e+07
13.9900,2.872707e+07
13.9950,2.872715e+07
14.0000,2.872718e+07
14.0050,2.872737e+07
14.0100,2.872770e+07
14.0150,2.872808e+07
14.0200,2.872829e+07
14.0250,2.872849e+07
14.0300,2.873763e+07
14.0350,2.875276e+07
14.0400,2.875717e+07
14.0450,2.876106e+07
14.0500,2.876480e+07
14.0550,2.877099e+07
14.0600,2.877364e+07
14.0650,2.878831e+07
14.0700,2.878863e+07
14.0750,2.878889e+07
14.0800,2.878894e+07
14.0850,2.879109e+07
14.0900,2.879270e+07
14.0950,2.879330e+07
14.1000,2.879348e+07
14.1050,2.879457e+07
14.1100,2.879982e+07
14.1150,2.881050e+07
14.1200,2.881623e+07
14.1250,2.881673e+07
14.1300,2.881704e+07
14.1350,2.883282e+07
14.1400,2.885475e+07
14.1450,2.885514e+07
14.1500,2.886385e+07
14.1550,2.887705e+07
14.1600,2.887844e+07
14.1650,2.888002e+07
14.1700,2.888161e+07
14.1750,2.888310e+07
14.1800,2.888435e+07
14.1850,2.888513e+07
14.1900,2.888513e+07
14.1950,2.888621e+07
14.2000,2.888849e+07
14.2050,2.889189e+07
14.2100,2.895282e+07
14.2150,2.896885e+07
14.2200,2.896943e+07
14.2250,2.896998e+07
14.2300,2.897925e+07
14.2350,2.898106e+07
14.2400,2.898239e+07
14.2450,2.898429e+07
14.2500,2.898612e+07
14.2550,2.898626e+07
14.2600,2.898626e+07
14.2650,2.898642e+07
14.2700,2.898907e+07
14.2750,2.899259e+07
14.2800,2.899352e+07
14.2850,2.899803e+07
14.2900,2.900183e+07
14.2950,2.900239e+07
14.3000,2.900356e+07
14.3050,2.900471e+07
14.3100,2.903242e+07
14.3150,2.905773e+07
14.3200,2.905791e+07
14.3250,2.905795e+07
14.3300,2.905845e+07
14.3350,2.905927e+07
14.3400,2.906342e+07
14.3450,2.906731e+07
14.3500,2.906779e+07
14.3550,2.906780e+07
14.3600,2.906813e+07
14.3650,2.907383e+07
14.3700,2.907541e+07
14.3750,2.925439e+07
14.3800,2.938746e+07
14.3850,2.938865e+07
14.3900,2.941428e+07
14.3950,2.943185e+07
14.4000,2.943196e+07
14.4050,2.943205e+07
14.4100,2.943244e+07
14.4150,2.943281e+07
14.4200,2.943452e+07
14.4250,2.943669e+07
14.4300,2.943821e+07
14.4350,2.943915e+07
14.4400,2.943965e+07
14.4450,2.943988e+07
14.4500,2.943997e+07
14.4550,2.944001e+07
14.4600,2.944001e+07
14.4650,2.944005e+07
14.4700,2.944010e+07
14.4750,2.944017e+07
14.4800,2.953481e+07
14.4850,2.959131e+07
14.4900,2.959570e+07
14.4950,2.961477e+07
14.5000,2.963134e+07
14.5050,2.963362e+07
14.5100,2.963420e+07
14.5150,2.963534e+07
14.5200,2.963564e+07
14.5250,2.963766e+07
14.5300,2.964014e+07
14.5350,2.964102e+07
14.5400,2.964213e+07
14.5450,2.964354e+07
14.5500,2.964543e+07
14.5550,2.964797e+07
14.5600,2.965128e+07
14.5650,2.970428e+07
14.5700,2.974918e+07
14.5750,2.975291e+07
14.5800,2.978267e+07
14.5850,2.979082e+07
14.5900,2.980584e+07
14.5950,2.981022e+07
14.6000,2.981428e+07
14.6050,2.981773e+07
14.6100,2.982164e+07
14.6150,2.982299e+07
14.6200,2.982347e+07
14.6250,2.982800e+07
14.6300,2.983228e+07
14.6350,2.983326e+07
14.6400,2.983410e+07
14.6450,2.983455e+07
14.6500,2.983496e+07
14.6550,2.984047e+07
14.6600,2.984185e+07
14.6650,2.984387e+07
14.6700,2.984650e+07
14.6750,2.984971e+07
14.6800,2.985350e+07
14.6850,2.985777e+07
14.6900,2.986224e+07
14.6950,2.986650e+07
14.7000,2.987007e+07
14.7050,2.987259e+07
14.7100,2.987368e+07
14.7150,2.998650e+07
14.7200,3.010090e+07
14.7250,3.010697e+07
14.7300,3.011277e+07
14.7350,3.011825e+07
14.7400,3.012159e+07
14.7450,3.023083e+07
14.7500,3.031453e+07
14.7550,3.031639e+07
14.7600,3.031781e+07
14.7650,3.031852e+07
14.7700,3.031973e+07
14.7750,3.031997e+07
14.7800,3.032067e+07
14.7850,3.032165e+07
14.7900,3.032308e+07
14.7950,3.032471e+07
14.8000,3.032595e+07
14.8050,3.032641e+07
14.8100,3.032661e+07
14.8150,3.032685e+07
14.8200,3.032746e+07
14.8250,3.032824e+07
14.8300,3.042629e+07
14.8350,3.052029e+07
14.8400,3.052119e+07
14.8450,3.052229e+07
14.8500,3.052385e+07
14.8550,3.052576e+07
14.8600,3.052766e+07
14.8650,3.052943e+07
14.8700,3.053002e+07
14.8750,3.053036e+07
14.8800,3.053604e+07
14.8850,3.053652e+07
14.8900,3.053679e+07
14.8950,3.053719e+07
14.9000,3.053729e+07
14.9050,3.053734e+07
14.9100,3.053749e+07
14.9150,3.053883e+07
14.9200,3.054027e+07
14.9250,3.054063e+07
14.9300,3.054082e+07
14.9350,3.055773e+07
14.9400,3.062552e+07
14.9450,3.062719e+07
14.9500,3.063731e+07
14.9550,3.063898e+07
14.9600,3.063921e+07
14.9650,3.063965e+07
14.9700,3.063986e+07
14.9750,3.063987e+07
14.9800,3.063991e+07
14.9850,3.064051e+07
14.9900,3.064117e+07
14.9950,3.064124e+07
15.0000,3.064155e+07
15.0050,3.064480e+07
15.0100,3.064554e+07
15.0150,3.068078e+07
15.0200,3.068264e+07
15.0250,3.068277e+07
15.0300,3.068279e+07
15.0350,3.068284e+07
15.0400,3.068289e+07
15.0450,3.068298e+07
15.0500,3.068300e+07
15.0550,3.068330e+07
15.0600,3.068395e+07
15.0650,3.068442e+07
15.0700,3.068471e+07
15.0750,3.069589e+07
15.0800,3.070556e+07
15.0850,3.070565e+07
15.0900,3.070578e+07
15.0950,3.070791e+07
15.1000,3.070973e+07
15.1050,3.070988e+07
15.1100,3.071002e+07
15.1150,3.076778e+07
15.1200,3.079290e+07
15.1250,3.079291e+07
15.1300,3.080451e+07
15.1350,3.082649e+07
15.1400,3.082652e+07
15.1450,3.082656e+07
15.1500,3.082657e+07
15.1550,3.082664e+07
15.1600,3.082672e+07
15.1650,3.082679e+07
15.1700,3.082687e+07
15.1750,3.082697e+07
15.1800,3.082711e+07
15.1850,3.082729e+07
15.1900,3.082746e+07
15.1950,3.090326e+07
15.2000,3.100190e+07
15.2050,3.100683e+07
15.2100,3.101782e+07
15.2150,3.102816e+07
15.2200,3.103158e+07
15.2250,3.103263e+07
15.2300,3.104199e+07
15.2350,3.104235e+07
15.2400,3.104266e+07
15.2450,3.104303e+07
15.2500,3.104332e+07
15.2550,3.104349e+07
15.2600,3.104359e+07
15.2650,3.104361e+07
15.2700,3.104371e+07
15.2750,3.104393e+07
15.2800,3.104456e+07
15.2850,3.104534e+07
15.2900,3.104580e+07
15.2950,3.104586e+07
15.3000,3.104590e+07
15.3050,3.104603e+07
15.3100,3.105193e+07
15.3150,3.115840e+07
15.3200,3.125000e+07
15.3250,3.125148e+07
15.3300,3.125669e+07
15.3350,3.125954e+07
15.3400,3.125973e+07
15.3450,3.125982e+07
15.3500,3.125985e+07
15.3550,3.125985e+07
15.3600,3.125986e+07
15.3650,3.125987e+07
15.3700,3.125989e+07
15.3750,3.125991e+07
15.3800,3.125991e+07
15.3850,3.126220e+07
15.3900,3.126694e+07
15.3950,3.126698e+07
15.4000,3.126703e+07
15.4050,3.126704e+07
15.4100,3.126731e+07
15.4150,3.126926e+07
15.4200,3.126936e+07
15.4250,3.126944e+07
15.4300,3.126974e+07
15.4350,3.127589e+07
15.4400,3.128290e+07
15.4450,3.128331e+07
15.4500,3.128646e+07
15.4550,3.129371e+07
15.4600,3.129962e+07
15.4650,3.130009e+07
15.4700,3.130058e+07
15.4750,3.130079e+07
15.4800,3.130139e+07
15.4850,3.130208e+07
15.4900,3.130287e+07
15.4950,3.130400e+07
15.5000,3.130506e+07
15.5050,3.130564e+07
15.5100,3.130612e+07
15.5150,3.130647e+07
15.5200,3.130668e+07
15.5250,3.130673e+07
15.5300,3.130678e+07
15.5350,3.131601e+07
15.5400,3.131615e+07
15.5450,3.133328e+07
15.5500,3.136786e+07
15.5550,3.136835e+07
15.5600,3.138303e+07
15.5650,3.140128e+07
15.5700,3.141394e+07
15.5750,3.142806e+07
15.5800,3.143401e+07
15.5850,3.143934e+07
15.5900,3.144038e+07
15.5950,3.144040e+07
15.6000,3.144066e+07
15.6050,3.144220e+07
15.6100,3.144354e+07
15.6150,3.144470e+07
15.6200,3.144569e+07
15.6250,3.144651e+07
15.6300,3.144715e+07
15.6350,3.144763e+07
15.6400,3.144800e+07
15.6450,3.144825e+07
15.6500,3.144896e+07
15.6550,3.153500e+07
15.6600,3.161181e+07
15.6650,3.161196e+07
15.6700,3.164310e+07
15.6750,3.166505e+07
15.6800,3.166515e+07
15.6850,3.166542e+07
15.6900,3.166545e+07
15.6950,3.166549e+07
15.7000,3.166561e+07
15.7050,3.166574e+07
15.7100,3.166585e+07
15.7150,3.166957e+07
15.7200,3.167147e+07
15.7250,3.167159e+07
15.7300,3.167181e+07
15.7350,3.167217e+07
15.7400,3.167306e+07
15.7450,3.168671e+07
15.7500,3.170273e+07
15.7550,3.170343e+07
15.7600,3.170407e+07
15.7650,3.178584e+07
15.7700,3.187226e+07
15.7750,3.187264e+07
15.7800,3.187678e+07
15.7850,3.188157e+07
15.7900,3.188195e+07
15.7950,3.188570e+07
15.8000,3.188833e+07
15.8050,3.188858e+07
15.8100,3.188886e+07
15.8150,3.188913e+07
15.8200,3.188938e+07
15.8250,3.188956e+07
15.8300,3.188966e+07
15.8350,3.188968e+07
15.8400,3.188998e+07
15.8450,3.189036e+07
15.8500,3.189073e+07
15.8550,3.189111e+07
15.8600,3.189149e+07
15.8650,3.189186e+07
15.8700,3.189222e+07
15.8750,3.189254e+07
15.8800,3.189278e+07
15.8850,3.189770e+07
15.8900,3.190236e+07
15.8950,3.190242e+07
15.9000,3.197901e+07
15.9050,3.200812e+07
15.9100,3.201422e+07
15.9150,3.201927e+07
15.9200,3.201938e+07
15.9250,3.201945e+07
15.9300,3.201948e+07
15.9350,3.201950e+07
15.9400,3.201965e+07
15.9450,3.202124e+07
15.9500,3.202293e+07
15.9550,3.202294e+07
15.9600,3.202297e+07
15.9650,3.202302e+07
15.9700,3.202306e+07
15.9750,3.202312e+07
15.9800,3.202376e+07
15.9850,3.202473e+07
15.9900,3.202490e+07
15.9950,3.202507e+07
16.0000,3.202516e+07
16.0050,3.202519e+07
16.0100,3.202520e+07
16.0150,3.202523e+07
16.0200,3.202526e+07
16.0250,3.202526e+07
16.0300,3.202528e+07
16.0350,3.202531e+07
16.0400,3.202538e+07
16.0450,3.202549e+07
16.0500,3.202563e+07
16.0550,3.202912e+07
16.0600,3.203303e+07
16.0650,3.207341e+07
16.0700,3.211861e+07
16.0750,3.211891e+07
16.0800,3.216602e+07
16.0850,3.221905e+07
16.0900,3.222031e+07
16.0950,3.222120e+07
16.1000,3.222129e+07
16.1050,3.222138e+07
16.1100,3.222155e+07
16.1150,3.222167e+07
16.1200,3.222174e+07
16.1250,3.222176e+07
16.1300,3.222177e+07
16.1350,3.222179e+07
16.1400,3.222181e+07
16.1450,3.222242e+07
16.1500,3.222427e+07
16.1550,3.222428e+07
16.1600,3.222429e+07
16.1650,3.222477e+07
16.1700,3.222530e+07
16.1750,3.222542e+07
16.1800,3.222613e+07
16.1850,3.222691e+07
16.1900,3.222718e+07
16.1950,3.222867e+07
16.2000,3.223013e+07
16.2050,3.223028e+07
16.2100,3.223089e+07
16.2150,3.223146e+07
16.2200,3.223155e+07
16.2250,3.223161e+07
16.2300,3.223165e+07
16.2350,3.223166e+07
16.2400,3.223168e+07
16.2450,3.223172e+07
16.2500,3.223179e+07
16.2550,3.223192e+07
16.2600,3.223209e+07
16.2650,3.223351e+07
16.2700,3.223362e+07
16.2750,3.223673e+07
16.2800,3.223719e+07
16.2850,3.223776e+07
16.2900,3.224424e+07
16.2950,3.225022e+07
16.3000,3.225390e+07
16.3050,3.225703e+07
16.3100,3.225720e+07
16.3150,3.225727e+07
16.3200,3.225728e+07
16.3250,3.225733e+07
16.3300,3.225741e+07
16.3350,3.225747e+07
16.3400,3.225749e+07
16.3450,3.225754e+07
16.3500,3.225869e+07
16.3550,3.226023e+07
16.3600,3.227089e+07
16.3650,3.228146e+07
16.3700,3.228157e+07
16.3750,3.228166e+07
16.3800,3.228174e+07
16.3850,3.228183e+07
16.3900,3.228190e+07
16.3950,3.228194e+07
16.4000,3.228200e+07
16.4050,3.228222e+07
16.4100,3.228260e+07
16.4150,3.228286e+07
16.4200,3.228305e+07
16.4250,3.228324e+07
16.4300,3.229314e+07
16.4350,3.230488e+07
16.4400,3.231311e+07
16.4450,3.231685e+07
16.4500,3.231955e+07
16.4550,3.232031e+07
16.4600,3.232045e+07
16.4650,3.232056e+07
16.4700,3.232075e+07
16.4750,3.232082e+07
16.4800,3.232090e+07
16.4850,3.232103e+07
16.4900,3.232122e+07
16.4950,3.232146e+07
16.5000,3.232170e+07
16.5050,3.232206e+07
16.5100,3.232217e+07
16.5150,3.232227e+07
16.5200,3.232235e+07
16.5250,3.232242e+07
16.5300,3.232260e+07
16.5350,3.234700e+07
16.5400,3.237016e+07
16.5450,3.237036e+07
16.5500,3.237544e+07
16.5550,3.238121e+07
16.5600,3.238175e+07
16.5650,3.238182e+07
16.5700,3.238186e+07
16.5750,3.238188e+07
16.5800,3.238193e+07
16.5850,3.238199e+07
16.5900,3.238202e+07
16.5950,3.238205e+07
16.6000,3.238206e+07
16.6050,3.238211e+07
16.6100,3.238226e+07
16.6150,3.238251e+07
16.6200,3.238325e+07
16.6250,3.238979e+07
16.6300,3.239639e+07
16.6350,3.239698e+07
16.6400,3.239755e+07
16.6450,3.239816e+07
16.6500,3.239870e+07
16.6550,3.239910e+07
16.6600,3.239979e+07
16.6650,3.240194e+07
16.6700,3.242163e+07
16.6750,3.242170e+07
16.6800,3.242171e+07
16.6850,3.242462e+07
16.6900,3.242718e+07
16.6950,3.242724e+07
16.7000,3.242729e+07
16.7050,3.242734e+07
16.7100,3.242737e+07
16.7150,3.243573e+07
16.7200,3.244098e+07
16.7250,3.244098e+07
16.7300,3.244099e+07
16.7350,3.244101e+07
16.7400,3.244108e+07
16.7450,3.244119e+07
16.7500,3.244278e+07
16.7550,3.244454e+07
16.7600,3.244477e+07
16.7650,3.244499e+07
16.7700,3.244520e+07
16.7750,3.244538e+07
16.7800,3.244551e+07
16.7850,3.244890e+07
16.7900,3.245223e+07
16.7950,3.245230e+07
16.8000,3.245324e+07
16.8050,3.245422e+07
16.8100,3.245777e+07
16.8150,3.246117e+07
16.8200,3.246148e+07
16.8250,3.246149e+07
16.8300,3.246166e+07
16.8350,3.246192e+07
16.8400,3.246223e+07
16.8450,3.246257e+07
16.8500,3.246293e+07
16.8550,3.246328e+07
16.8600,3.246363e+07
16.8650,3.246399e+07
16.8700,3.246414e+07
16.8750,3.246426e+07
16.8800,3.246455e+07
16.8850,3.246478e+07
16.8900,3.246493e+07
16.8950,3.246502e+07
16.9000,3.246506e+07
16.9050,3.246508e+07
16.9100,3.246509e+07
16.9150,3.246509e+07
16.9200,3.246510e+07
16.9250,3.246515e+07
16.9300,3.247763e+07
16.9350,3.249187e+07
16.9400,3.249194e+07
16.9450,3.249202e+07
16.9500,3.249209e+07
16.9550,3.249213e+07
16.9600,3.249213e+07
16.9650,3.249218e+07
16.9700,3.249226e+07
16.9750,3.249238e+07
16.9800,3.249253e+07
16.9850,3.249273e+07
16.9900,3.249296e+07
16.9950,3.249325e+07
17.0000,3.249358e+07
17.0050,3.249396e+07
17.0100,3.252877e+07
17.0150,3.260801e+07
17.0200,3.260804e+07
17.0250,3.260850e+07
17.0300,3.260892e+07
17.0350,3.260935e+07
17.0400,3.260968e+07
17.0450,3.263094e+07
17.0500,3.264870e+07
17.0550,3.264877e+07
17.0600,3.264935e+07
17.0650,3.265087e+07
17.0700,3.265159e+07
17.0750,3.265161e+07
17.0800,3.265161e+07
17.0850,3.265162e+07
17.0900,3.265164e+07
17.0950,3.265168e+07
17.1000,3.265437e+07
17.1050,3.265742e+07
17.1100,3.265754e+07
17.1150,3.265767e+07
17.1200,3.265781e+07
17.1250,3.265794e+07
17.1300,3.265873e+07
17.1350,3.266133e+07
17.1400,3.266344e+07
17.1450,3.266435e+07
17.1500,3.266847e+07
17.1550,3.266951e+07
17.1600,3.266951e+07
17.1650,3.266957e+07
17.1700,3.266962e+07
17.1750,3.266967e+07
17.1800,3.266975e+07
17.1850,3.266984e+07
17.1900,3.266996e+07
17.1950,3.267012e+07
17.2000,3.267048e+07
17.2050,3.268110e+07
17.2100,3.269119e+07
17.2150,3.269254e+07
17.2200,3.269402e+07
17.2250,3.269432e+07
17.2300,3.269462e+07
17.2350,3.269491e+07
17.2400,3.269516e+07
17.2450,3.269537e+07
17.2500,3.269565e+07
17.2550,3.269645e+07
17.2600,3.269682e+07
17.2650,3.269687e+07
17.2700,3.269690e+07
17.2750,3.269690e+07
17.2800,3.269694e+07
17.2850,3.269699e+07
17.2900,3.269706e+07
17.2950,3.269944e+07
17.3000,3.271253e+07
17.3050,3.271660e+07
17.3100,3.271667e+07
17.3150,3.271680e+07
17.3200,3.271698e+07
17.3250,3.271720e+07
17.3300,3.271745e+07
17.3350,3.271769e+07
17.3400,3.271790e+07
17.3450,3.271833e+07
17.3500,3.271868e+07
17.3550,3.271871e+07
17.3600,3.271885e+07
17.3650,3.271907e+07
17.3700,3.271978e+07
17.3750,3.272035e+07
17.3800,3.280026e+07
17.3850,3.286666e+07
17.3900,3.286708e+07
17.3950,3.286728e+07
17.4000,3.286733e+07
17.4050,3.286737e+07
17.4100,3.286743e+07
17.4150,3.286751e+07
17.4200,3.286761e+07
17.4250,3.286772e+07
17.4300,3.286780e+07
17.4350,3.286784e+07
17.4400,3.286785e+07
17.4450,3.286789e+07
17.4500,3.286796e+07
17.4550,3.286805e+07
17.4600,3.286817e+07
17.4650,3.286832e+07
17.4700,3.287441e+07
17.4750,3.288432e+07
17.4800,3.288439e+07
17.4850,3.288444e+07
17.4900,3.288552e+07
17.4950,3.288564e+07
17.5000,3.288570e+07
17.5050,3.288572e+07
17.5100,3.288573e+07
17.5150,3.288573e+07
17.5200,3.288573e+07
17.5250,3.288574e+07
17.5300,3.288578e+07
17.5350,3.288585e+07
17.5400,3.288595e+07
17.5450,3.288651e+07
17.5500,3.288672e+07
17.5550,3.288704e+07
17.5600,3.288727e+07
17.5650,3.288742e+07
17.5700,3.288745e+07
17.5750,3.288747e+07
17.5800,3.288749e+07
17.5850,3.288749e+07
17.5900,3.288750e+07
17.5950,3.288750e+07
17.6000,3.288751e+07
17.6050,3.288752e+07
17.6100,3.288754e+07
17.6150,3.288756e+07
17.6200,3.288760e+07
17.6250,3.288763e+07
17.6300,3.288765e+07
17.6350,3.288765e+07
17.6400,3.288898e+07
17.6450,3.290448e+07
17.6500,3.292650e+07
17.6550,3.292664e+07
17.6600,3.296587e+07
17.6650,3.323447e+07
17.6700,3.323455e+07
17.6750,3.323515e+07
17.6800,3.323521e+07
17.6850,3.323524e+07
17.6900,3.323527e+07
17.6950,3.323534e+07
17.7000,3.323538e+07
17.7050,3.323541e+07
17.7100,3.323541e+07
17.7150,3.323542e+07
17.7200,3.323543e+07
17.7250,3.323888e+07
17.7300,3.323911e+07
17.7350,3.324105e+07
17.7400,3.324128e+07
17.7450,3.324134e+07
17.7500,3.324138e+07
17.7550,3.324149e+07
17.7600,3.324149e+07
17.7650,3.324150e+07
17.7700,3.324151e+07
17.7750,3.324154e+07
17.7800,3.324158e+07
17.7850,3.324163e+07
17.7900,3.324167e+07
17.7950,3.324173e+07
17.8000,3.324178e+07
17.8050,3.324184e+07
17.8100,3.324637e+07
17.8150,3.324834e+07
17.8200,3.324941e+07
17.8250,3.324948e+07
17.8300,3.324949e+07
17.8350,3.324950e+07
17.8400,3.325003e+07
17.8450,3.325010e+07
17.8500,3.325014e+07
17.8550,3.325015e+07
17.8600,3.325017e+07
17.8650,3.325019e+07
17.8700,3.325020e+07
17.8750,3.325021e+07
17.8800,3.325024e+07
17.8850,3.325029e+07
17.8900,3.325035e+07
17.8950,3.326573e+07
17.9000,3.328115e+07
17.9050,3.328116e+07
17.9100,3.328275e+07
17.9150,3.328650e+07
17.9200,3.328652e+07
17.9250,3.328653e+07
17.9300,3.328653e+07
17.9350,3.328653e+07
17.9400,3.328653e+07
17.9450,3.328654e+07
17.9500,3.328654e+07
17.9550,3.328654e+07
17.9600,3.328654e+07
17.9650,3.328655e+07
17.9700,3.328655e+07
17.9750,3.328656e+07
17.9800,3.328656e+07
17.9850,3.329271e+07
17.9900,3.334616e+07
17.9950,3.334616e+07
18.0000,3.334637e+07
18.0050,3.334664e+07
18.0100,3.334664e+07
18.0150,3.334665e+07
18.0200,3.334667e+07
18.0250,3.334667e+07
18.0300,3.334667e+07
18.0350,3.334667e+07
18.0400,3.334668e+07
18.0450,3.334669e+07
18.0500,3.334669e+07
18.0550,3.334670e+07
18.0600,3.334671e+07
18.0650,3.334768e+07
18.0700,3.334864e+07
18.0750,3.334881e+07
18.0800,3.334883e+07
18.0850,3.334887e+07
18.0900,3.334890e+07
18.0950,3.334894e+07
18.1000,3.334957e+07
18.1050,3.335092e+07
18.1100,3.335168e+07
18.1150,3.335180e+07
18.1200,3.335190e+07
18.1250,3.335198e+07
18.1300,3.335204e+07
18.1350,3.335238e+07
18.1400,3.335269e+07
18.1450,3.335279e+07
18.1500,3.335309e+07
18.1550,3.335324e+07
18.1600,3.335324e+07
18.1650,3.335326e+07
18.1700,3.335332e+07
18.1750,3.335343e+07
18.1800,3.335361e+07
18.1850,3.335387e+07
18.1900,3.335418e+07
18.1950,3.337599e+07
18.2000,3.341279e+07
18.2050,3.341298e+07
18.2100,3.341490e+07
18.2150,3.341671e+07
18.2200,3.341826e+07
18.2250,3.341963e+07
18.2300,3.341981e+07
18.2350,3.341994e+07
18.2400,3.342004e+07
18.2450,3.342011e+07
18.2500,3.342016e+07
18.2550,3.342019e+07
18.2600,3.342022e+07
18.2650,3.342025e+07
18.2700,3.342027e+07
18.2750,3.342029e+07
18.2800,3.342031e+07
18.2850,3.342033e+07
18.2900,3.342034e+07
18.2950,3.342099e+07
18.3000,3.342130e+07
18.3050,3.342154e+07
18.3100,3.342182e+07
18.3150,3.342182e+07
18.3200,3.342184e+07
18.3250,3.342187e+07
18.3300,3.342188e+07
18.3350,3.342190e+07
18.3400,3.342191e+07
18.3450,3.342200e+07
18.3500,3.342213e+07
18.3550,3.342218e+07
18.3600,3.342227e+07
18.3650,3.342240e+07
18.3700,3.342257e+07
18.3750,3.342275e+07
18.3800,3.342293e+07
18.3850,3.342823e+07
18.3900,3.343359e+07
18.3950,3.343396e+07
18.4000,3.343401e+07
18.4050,3.344238e+07
18.4100,3.345754e+07
18.4150,3.345758e+07
18.4200,3.345805e+07
18.4250,3.345882e+07
18.4300,3.345919e+07
18.4350,3.345924e+07
18.4400,3.345928e+07
18.4450,3.345932e+07
18.4500,3.345935e+07
18.4550,3.345935e+07
18.4600,3.345936e+07
18.4650,3.345938e+07
18.4700,3.345940e+07
18.4750,3.345941e+07
18.4800,3.345941e+07
18.4850,3.346262e+07
